profile,km,policy,mean_error,std_error,weights_mode,seed,titer,mc_trials,subgradient_method,q_min,q_max,q_mean,q_std
uniform_very_wide,12,MGF,120.67253157324478,15.201130266760183,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6199670567043216,0.23710811310039331
uniform_very_wide,12,MAF,4039.9620673296513,63.671927054322076,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6199670567043216,0.23710811310039331
uniform_very_wide,12,MIEF,148.12616137445335,28.053249720743644,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6199670567043216,0.23710811310039331
uniform_very_wide,12,Random,4328.169522935573,201.40873437352397,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6199670567043216,0.23710811310039331
uniform_very_wide,15,MGF,140.06560539014745,9.483164389216352,deterministic,0,1000,10,adam,0.2002375451844691,0.9877958492734769,0.626815569148402,0.2350725935603353
uniform_very_wide,15,MAF,4633.01772861129,61.09637643285748,deterministic,0,1000,10,adam,0.2002375451844691,0.9877958492734769,0.626815569148402,0.2350725935603353
uniform_very_wide,15,MIEF,189.9411085118287,43.00069569285504,deterministic,0,1000,10,adam,0.2002375451844691,0.9877958492734769,0.626815569148402,0.2350725935603353
uniform_very_wide,15,Random,4676.999819252003,358.0792182314651,deterministic,0,1000,10,adam,0.2002375451844691,0.9877958492734769,0.626815569148402,0.2350725935603353
uniform_with_perfect_outliers,3,MGF,31.825475724713037,3.0921092873689826,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.678708053976289,0.17639121302319888
uniform_with_perfect_outliers,3,MAF,65.62524277980071,9.072655637243523,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.678708053976289,0.17639121302319888
uniform_with_perfect_outliers,3,MIEF,42.57706952187543,24.524404685850758,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.678708053976289,0.17639121302319888
uniform_with_perfect_outliers,3,Random,1351.5964566670507,316.4375798197238,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.678708053976289,0.17639121302319888
uniform_with_perfect_outliers,6,MGF,66.46003112265737,35.386943680365206,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6656732400950006,0.1760188057963339
uniform_with_perfect_outliers,6,MAF,868.0607952179641,249.9878698079826,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6656732400950006,0.1760188057963339
uniform_with_perfect_outliers,6,MIEF,78.73281534075423,41.208502920339306,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6656732400950006,0.1760188057963339
uniform_with_perfect_outliers,6,Random,2870.8093572980238,388.3204636567131,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6656732400950006,0.1760188057963339
uniform_with_perfect_outliers,9,MGF,74.40414035230239,4.8481613791967595,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,9,MAF,2945.9403734466855,247.83188850743542,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,9,MIEF,88.88904746320588,5.850514950566225,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,9,Random,3588.8045343764265,500.9803162913349,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,12,MGF,104.05655114989047,7.386198294866358,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6601860617012695,0.16799899718181835
uniform_with_perfect_outliers,12,MAF,3938.2217046081505,67.39560396995972,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6601860617012695,0.16799899718181835
uniform_with_perfect_outliers,12,MIEF,117.87631899087549,9.113942009291685,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6601860617012695,0.16799899718181835
uniform_with_perfect_outliers,12,Random,4282.757146447649,242.60554241346762,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6601860617012695,0.16799899718181835
uniform_with_perfect_outliers,15,MGF,126.20815266539687,6.792593511993283,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6578031111607283,0.16286020186400307
uniform_with_perfect_outliers,15,MAF,4527.345454848034,31.021808933262648,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6578031111607283,0.16286020186400307
uniform_with_perfect_outliers,15,MIEF,163.04693284922467,28.137072535882346,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6578031111607283,0.16286020186400307
uniform_with_perfect_outliers,15,Random,4559.619852538743,314.34730364686123,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6578031111607283,0.16286020186400307
bimodal_extreme,3,MGF,55.91002076479704,41.9737236606613,deterministic,0,1000,10,adam,0.20491823508120027,0.9900478516729051,0.7560180847471965,0.3016176569018941
bimodal_extreme,3,MAF,147.74766747552877,108.52003867234467,deterministic,0,1000,10,adam,0.20491823508120027,0.9900478516729051,0.7560180847471965,0.3016176569018941
bimodal_extreme,3,MIEF,69.0970168251701,58.67662310275792,deterministic,0,1000,10,adam,0.20491823508120027,0.9900478516729051,0.7560180847471965,0.3016176569018941
bimodal_extreme,3,Random,1661.9807656692433,321.55548938652197,deterministic,0,1000,10,adam,0.20491823508120027,0.9900478516729051,0.7560180847471965,0.3016176569018941
bimodal_extreme,6,MGF,82.1748698577577,21.833551722010835,deterministic,0,1000,10,adam,0.22354535625357766,1.0,0.7044410564189526,0.317239921379282
bimodal_extreme,6,MAF,1436.6983010043764,265.603088460829,deterministic,0,1000,10,adam,0.22354535625357766,1.0,0.7044410564189526,0.317239921379282
bimodal_extreme,6,MIEF,136.02146454749186,60.13759672414496,deterministic,0,1000,10,adam,0.22354535625357766,1.0,0.7044410564189526,0.317239921379282
bimodal_extreme,6,Random,2666.9478878811005,416.95879416881,deterministic,0,1000,10,adam,0.22354535625357766,1.0,0.7044410564189526,0.317239921379282
bimodal_extreme,9,MGF,100.2414174199105,13.423351333244453,deterministic,0,1000,10,adam,0.2055825554511675,1.0,0.7088617566510129,0.31069737669802705
bimodal_extreme,9,MAF,3112.467361992034,97.38651190978999,deterministic,0,1000,10,adam,0.2055825554511675,1.0,0.7088617566510129,0.31069737669802705
bimodal_extreme,9,MIEF,121.48656348173674,21.004438107340732,deterministic,0,1000,10,adam,0.2055825554511675,1.0,0.7088617566510129,0.31069737669802705
bimodal_extreme,9,Random,3393.678191965633,302.3964200539411,deterministic,0,1000,10,adam,0.2055825554511675,1.0,0.7088617566510129,0.31069737669802705
