profile,N,policy,mean_error,std_error,weights_mode,seed,titer,mc_trials,subgradient_method,q_min,q_max,q_mean,q_std
uniform_wide,2,MGF,8354.542147761356,437.7314420957167,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,2,MAF,12142.075650555167,412.07921326652007,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,2,MIEF,7649.317132840677,325.7173465604241,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,2,Random,11764.530418998966,245.97840614951406,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,4,MGF,3718.21257616972,497.4106006428273,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,4,MAF,9543.2093547757,73.41167597745377,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,4,MIEF,3367.0725261384528,411.8013282726952,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,4,Random,10237.346611592531,492.83672948978636,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,6,MGF,825.7423965713017,503.8533994953124,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,6,MAF,9533.329276377599,241.1303654632725,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,6,MIEF,1063.3700582411543,264.92219411909764,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,6,Random,8992.680217053965,481.6900624480404,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,8,MGF,291.857371597862,46.041607279482996,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,8,MAF,6554.72808913531,281.76231498504427,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,8,MIEF,403.598254952657,82.46472405255909,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,8,Random,7775.0762326295535,655.1508962711873,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,10,MGF,186.78636655290643,11.294123849336142,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,10,MAF,5888.438149072607,187.1923552292791,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
