profile,N,policy,mean_error,std_error,weights_mode,seed,titer,mc_trials,subgradient_method,q_min,q_max,q_mean,q_std
uniform_wide,2,MGF,328.21422927132824,0.1281884807812254,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,2,MAF,328.6164587855751,0.21951096356964853,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,2,MIEF,328.65655711831,0.03781633358366944,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,2,Random,328.60190056122724,0.3970578886970855,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,4,MGF,324.1139518909986,0.30454445863406504,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,4,MAF,324.8124450592429,0.6506439635638714,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,4,MIEF,326.71091731230547,0.11051559651554893,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,4,Random,325.32268409944226,0.41692800638490274,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,6,MGF,320.6096757436092,0.644400349626268,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,6,MAF,321.65388028484347,0.5286078522440583,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,6,MIEF,324.1523058530109,0.15566977859286982,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,6,Random,322.52253671958556,0.5388908207354232,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,8,MGF,318.0988768173697,0.4662019814016978,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,8,MAF,318.7606692909355,0.7983159070042006,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,8,MIEF,321.72586583114014,0.155138492161951,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,8,Random,320.0122309191708,0.5246828837767155,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,10,MGF,315.10981491443056,0.5582075643342008,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,10,MAF,316.35177224838856,0.9850690051081108,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,10,MIEF,320.0830345726837,0.21276068803728426,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,10,Random,317.93862639491624,0.46739770009935755,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,12,MGF,314.0527896366592,0.4934582233099853,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,12,MAF,313.7237016262444,0.7401962088230706,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,12,MIEF,318.0039775401795,0.24428813905997296,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,12,Random,315.835339224011,0.5513002565509313,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,14,MGF,311.9675440853798,0.4012129831940214,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,14,MAF,311.6633546807424,0.7748104991929956,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,14,MIEF,316.2609327998225,0.2698192970333708,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,14,Random,314.02404893197166,0.514527976126174,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,16,MGF,310.0604986987374,0.6434747980401119,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,16,MAF,310.0551562036911,0.5363195468266704,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,16,MIEF,314.29418179517774,0.2558593138344538,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,16,Random,312.1496782199527,0.6681607372224067,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,18,MGF,308.1022441286501,0.4081450659273759,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,18,MAF,308.5252286760062,0.606460028720921,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,18,MIEF,312.2269095996022,0.3820088760419685,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,18,Random,310.4331146173939,0.7661516291509587,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,20,MGF,306.72235399328645,0.5242923368036889,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,20,MAF,307.0605187479184,0.5901545139560699,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,20,MIEF,310.1343306303485,0.4612046518272679,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_wide,20,Random,308.8719486162056,0.6585136875866681,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6881095739294153,0.18952605248324084
uniform_low,2,MGF,329.1102603722242,0.17393725323939668,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,2,MAF,329.37142946162464,0.41946470375323786,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,2,MIEF,329.06694187636526,0.23833137039981797,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,2,Random,329.4251634067416,0.3387710102413245,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,4,MGF,325.9025150818951,0.5042146959526287,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,4,MAF,326.38534641485893,0.6607659663418775,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,4,MIEF,327.0283766300278,0.20251184553246362,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,4,Random,326.6510037761287,0.5048210208697484,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,6,MGF,323.56097756949373,0.49385964772704855,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,6,MAF,323.2710252976737,0.5010177963848989,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,6,MIEF,325.15132194829636,0.20109458792481003,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,6,Random,324.3499252233982,0.5788191866362297,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,8,MGF,320.88378765202367,0.4944532649855152,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,8,MAF,320.76703674577556,0.6111267053337827,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,8,MIEF,323.11116619146276,0.23690019097393417,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,8,Random,322.17096008081353,0.6389650219397566,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
uniform_low,10,MGF,318.89071914399756,0.4383616587974081,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5378386521830085,0.10529225137957825
