profile,M,policy,mean_error,std_error,weights_mode,seed,titer,mc_trials,subgradient_method,q_min,q_max,q_mean,q_std
uniform_wide,8,Random,1331.0993687217283,482.2082100258494,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6626581877898834,0.1861296943739391
uniform_wide,10,MGF,42.44158109629131,1.6899228260976829,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6809830602056709,0.18246413519700477
uniform_wide,10,MAF,211.79398955414337,47.707744881991566,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6809830602056709,0.18246413519700477
uniform_wide,10,MIEF,47.03924825016951,1.8077983434434797,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6809830602056709,0.18246413519700477
uniform_wide,10,Random,2129.7183511801627,591.8258173737787,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6809830602056709,0.18246413519700477
uniform_wide,12,MGF,48.23316284550141,4.015544042682053,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6967666105439166,0.18912930650655985
uniform_wide,12,MAF,476.91160030487754,118.41227974099371,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6967666105439166,0.18912930650655985
uniform_wide,12,MIEF,55.07504197277111,7.456456266464522,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6967666105439166,0.18912930650655985
uniform_wide,12,Random,2718.4915873811624,622.475465256746,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6967666105439166,0.18912930650655985
uniform_wide,14,MGF,54.919562217899205,3.285594555620079,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878675917923905,0.19232998482975577
uniform_wide,14,MAF,980.897525293999,130.71190362307033,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878675917923905,0.19232998482975577
uniform_wide,14,MIEF,64.58736875731702,11.57302014782274,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878675917923905,0.19232998482975577
uniform_wide,14,Random,2547.5864741138353,418.1324704935864,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878675917923905,0.19232998482975577
uniform_wide,16,MGF,59.2549872097746,2.663366212732084,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878616472358329,0.18853947718418046
uniform_wide,16,MAF,1347.6094103447006,129.14820607370828,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878616472358329,0.18853947718418046
uniform_wide,16,MIEF,70.53478846304272,6.903061616320222,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878616472358329,0.18853947718418046
uniform_wide,16,Random,3063.659237978812,502.9243824655661,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878616472358329,0.18853947718418046
uniform_wide,18,MGF,67.14370515433652,4.85506070636424,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.682659840741748,0.19041309901292353
uniform_wide,18,MAF,2138.850234135323,486.07593063912515,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.682659840741748,0.19041309901292353
uniform_wide,18,MIEF,72.73633463900433,5.812009574178409,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.682659840741748,0.19041309901292353
uniform_wide,18,Random,3206.550851630322,496.1694165244139,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.682659840741748,0.19041309901292353
uniform_wide,20,MGF,71.59372970603246,4.290986273481858,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,20,MAF,2947.144005123673,158.4926526023923,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,20,MIEF,82.81600503122756,6.468431988639516,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,20,Random,3427.3584683704757,430.14705818493206,deterministic,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_low,2,MGF,43.3297831639761,2.778202673315162,deterministic,0,1000,10,adam,0.3509584750595518,0.6772753483257188,0.5352012992053896,0.11691502116760974
uniform_low,2,MAF,64.4552576614723,18.582120037180726,deterministic,0,1000,10,adam,0.3509584750595518,0.6772753483257188,0.5352012992053896,0.11691502116760974
uniform_low,2,MIEF,49.73755304638438,7.089994089044941,deterministic,0,1000,10,adam,0.3509584750595518,0.6772753483257188,0.5352012992053896,0.11691502116760974
uniform_low,2,Random,633.3343598738645,499.0544510074307,deterministic,0,1000,10,adam,0.3509584750595518,0.6772753483257188,0.5352012992053896,0.11691502116760974
uniform_low,4,MGF,45.0924837976857,4.699444881148718,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5327788727853945,0.10589693578605454
uniform_low,4,MAF,78.32671324243326,39.27752942337732,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5327788727853945,0.10589693578605454
uniform_low,4,MIEF,48.534958768368405,7.610202881628662,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5327788727853945,0.10589693578605454
uniform_low,4,Random,827.254669375621,487.2161347478609,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5327788727853945,0.10589693578605454
uniform_low,6,MGF,48.78414341702416,12.409587272257319,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5334473317366615,0.10368222677343905
uniform_low,6,MAF,118.8261520711288,49.091442587303504,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5334473317366615,0.10368222677343905
uniform_low,6,MIEF,52.116747665878094,7.9775160325040195,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5334473317366615,0.10368222677343905
uniform_low,6,Random,1767.084027188011,625.0406609382165,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5334473317366615,0.10368222677343905
uniform_low,8,MGF,53.33447336512121,10.578607423758779,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5236989932166018,0.1034053857632995
uniform_low,8,MAF,227.4816396478729,63.15141040477904,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5236989932166018,0.1034053857632995
uniform_low,8,MIEF,64.21900677026017,21.613646327453978,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5236989932166018,0.1034053857632995
uniform_low,8,Random,2018.5022554812033,599.2125795718435,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5236989932166018,0.1034053857632995
uniform_low,10,MGF,52.10935196280968,2.233048588391517,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,10,MAF,560.241759298867,147.90384066677132,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,10,MIEF,60.36512737312255,2.3060590289989213,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,10,Random,2735.9001164286833,447.24757957408536,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,12,MGF,59.53969075533057,3.147227167184657,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5426481169688425,0.10507183694808879
uniform_low,12,MAF,1201.2056764920985,212.76648236749747,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5426481169688425,0.10507183694808879
uniform_low,12,MIEF,72.73311188970625,16.457811160894,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5426481169688425,0.10507183694808879
uniform_low,12,Random,3201.524133286083,644.40896106853,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5426481169688425,0.10507183694808879
uniform_low,14,MGF,68.50319054450398,5.072286420441956,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377042176624391,0.10684999157208654
uniform_low,14,MAF,1796.6448304981882,438.7735041441833,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377042176624391,0.10684999157208654
uniform_low,14,MIEF,84.08958309063865,14.312428105532387,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377042176624391,0.10684999157208654
uniform_low,14,Random,3181.870480865064,460.5487140491983,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377042176624391,0.10684999157208654
uniform_low,16,MGF,75.82698149742585,7.142147179877525,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377009151310183,0.10474415399121136
uniform_low,16,MAF,2663.2949922798775,503.41898418274405,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377009151310183,0.10474415399121136
uniform_low,16,MIEF,88.3496819566042,9.031189097003605,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377009151310183,0.10474415399121136
uniform_low,16,Random,3634.927080044684,519.2013693462678,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377009151310183,0.10474415399121136
uniform_low,18,MGF,82.7259033519173,2.3463089745271435,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5348110226343044,0.10578505500717973
uniform_low,18,MAF,3107.588184028435,61.981701321485495,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5348110226343044,0.10578505500717973
uniform_low,18,MIEF,96.90414966019917,7.35968001811487,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5348110226343044,0.10578505500717973
uniform_low,18,Random,3684.608553998564,608.4902434726413,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5348110226343044,0.10578505500717973
uniform_low,20,MGF,92.59395313334835,6.090868348302312,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,20,MAF,3304.6138637345766,214.44508324069963,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,20,MIEF,108.04986855211942,6.236035052317222,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,20,Random,4049.3740165035024,412.67059419786,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_mid,2,MGF,35.27904614526016,2.4122441824643013,deterministic,0,1000,10,adam,0.5508215500510445,0.8305217271363304,0.7087439707474767,0.10021287528652263
uniform_mid,2,MAF,39.43241317603176,4.225618816401939,deterministic,0,1000,10,adam,0.5508215500510445,0.8305217271363304,0.7087439707474767,0.10021287528652263
uniform_mid,2,MIEF,36.19128112158616,2.6144074208410797,deterministic,0,1000,10,adam,0.5508215500510445,0.8305217271363304,0.7087439707474767,0.10021287528652263
uniform_mid,2,Random,323.0751135664469,307.5031986204071,deterministic,0,1000,10,adam,0.5508215500510445,0.8305217271363304,0.7087439707474767,0.10021287528652263
uniform_mid,4,MGF,34.76864837318631,1.8206142952498772,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.706667605244624,0.09076880210233244
uniform_mid,4,MAF,40.095690844451994,3.70529363472118,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.706667605244624,0.09076880210233244
uniform_mid,4,MIEF,35.361675956630506,2.801426272329952,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.706667605244624,0.09076880210233244
uniform_mid,4,Random,364.0609330674085,249.80046138003124,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.706667605244624,0.09076880210233244
uniform_mid,6,MGF,36.12386607893255,1.8591430995024705,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7072405700599954,0.08887048009151917
uniform_mid,6,MAF,49.68169214664509,7.307175329033387,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7072405700599954,0.08887048009151917
uniform_mid,6,MIEF,35.845645955678734,2.5087542194413497,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7072405700599954,0.08887048009151917
uniform_mid,6,Random,1058.7075075371536,544.9916270725234,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7072405700599954,0.08887048009151917
uniform_mid,8,MGF,36.271727633004794,1.741942853973586,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.6988848513285159,0.08863318779711385
uniform_mid,8,MAF,75.7783424683875,5.52047983937345,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.6988848513285159,0.08863318779711385
uniform_mid,8,MIEF,37.48936961683296,1.9416781227844182,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.6988848513285159,0.08863318779711385
uniform_mid,8,Random,1127.8479262100113,350.50014866552755,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.6988848513285159,0.08863318779711385
uniform_mid,10,MGF,40.507905665228904,1.849863459216284,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7076109810503195,0.08688768342714512
uniform_mid,10,MAF,137.49464877780434,25.740775169206344,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7076109810503195,0.08688768342714512
uniform_mid,10,MIEF,43.416584928655666,1.4245709021391157,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7076109810503195,0.08688768342714512
uniform_mid,10,Random,2102.480927094091,588.9077875770971,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7076109810503195,0.08688768342714512
uniform_mid,12,MGF,45.76926022693182,1.5712275922024008,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.715126957401865,0.09006157452693324
uniform_mid,12,MAF,254.99396239812572,37.517261465932805,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.715126957401865,0.09006157452693324
uniform_mid,12,MIEF,49.39877557834197,2.409418489827783,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.715126957401865,0.09006157452693324
uniform_mid,12,Random,2503.507489829445,578.9508306125495,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.715126957401865,0.09006157452693324
uniform_mid,14,MGF,51.29059076781124,2.913798993535073,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.710889329424948,0.09158570706178844
uniform_mid,14,MAF,547.2408037214586,90.17911441713463,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.710889329424948,0.09158570706178844
uniform_mid,14,MIEF,55.995881158746194,1.4151514080373915,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.710889329424948,0.09158570706178844
uniform_mid,14,Random,2379.13607201407,540.4098505640437,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.710889329424948,0.09158570706178844
uniform_mid,16,MGF,56.660132838628236,2.148516581017333,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7108864986837299,0.08978070342103829
uniform_mid,16,MAF,1058.2580316997662,137.22156430861835,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7108864986837299,0.08978070342103829
uniform_mid,16,MIEF,66.02539007367717,6.650046193498337,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7108864986837299,0.08978070342103829
uniform_mid,16,Random,2933.932683616703,427.36407521312697,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7108864986837299,0.08978070342103829
uniform_mid,18,MGF,60.714696720316624,1.959773121015032,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.708409447972261,0.09067290429186832
uniform_mid,18,MAF,1412.6169675319547,175.77144973538375,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.708409447972261,0.09067290429186832
uniform_mid,18,MIEF,67.21029486782317,2.688765895117198,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.708409447972261,0.09067290429186832
uniform_mid,18,Random,3136.6567726252624,424.38304554059977,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.708409447972261,0.09067290429186832
uniform_mid,20,MGF,68.47987110791554,3.5761470511358047,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,20,MAF,2325.0326723017333,492.96405932243357,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,20,MIEF,75.52279924670775,3.951403687712195,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,20,Random,3355.7571935794317,455.6524142275455,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_very_wide,2,MGF,42.361442931898736,3.0547094570551248,deterministic,0,1000,10,adam,0.20216341513441702,0.938707214792337,0.6180257896350222,0.2638939049211763
uniform_very_wide,2,MAF,84.73118151159903,34.788602640923585,deterministic,0,1000,10,adam,0.20216341513441702,0.938707214792337,0.6180257896350222,0.2638939049211763
uniform_very_wide,2,MIEF,45.68756894361327,6.7415714030222285,deterministic,0,1000,10,adam,0.20216341513441702,0.938707214792337,0.6180257896350222,0.2638939049211763
uniform_very_wide,2,Random,594.3427049765594,522.496668901017,deterministic,0,1000,10,adam,0.20216341513441702,0.938707214792337,0.6180257896350222,0.2638939049211763
uniform_very_wide,4,MGF,48.56979561578072,14.028930134319376,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6125580271441762,0.23902451220280882
uniform_very_wide,4,MAF,103.32465191565844,50.424971306685144,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6125580271441762,0.23902451220280882
uniform_very_wide,4,MIEF,79.93753723769348,56.754066858179534,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6125580271441762,0.23902451220280882
uniform_very_wide,4,Random,845.5236668466381,408.80306722615376,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6125580271441762,0.23902451220280882
uniform_very_wide,6,MGF,56.94004796265091,33.675122825195494,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6140668344913216,0.23402559757433386
uniform_very_wide,6,MAF,125.63064909479405,57.470211688346524,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6140668344913216,0.23402559757433386
uniform_very_wide,6,MIEF,106.88777065911422,124.94118574201134,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6140668344913216,0.23402559757433386
uniform_very_wide,6,Random,1445.8134746156418,518.9996836390943,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6140668344913216,0.23402559757433386
uniform_very_wide,8,MGF,58.72721319288629,33.582541701686125,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.5920634418317587,0.23340072786573315
uniform_very_wide,8,MAF,278.52616839553343,92.68908869281833,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.5920634418317587,0.23340072786573315
uniform_very_wide,8,MIEF,76.10694327259058,37.320518997807405,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.5920634418317587,0.23340072786573315
uniform_very_wide,8,Random,1641.6602523634024,580.0582319789647,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.5920634418317587,0.23340072786573315
uniform_very_wide,10,MGF,53.291780930628065,12.529595691189785,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6150422500991749,0.22880423302481553
uniform_very_wide,10,MAF,564.991562398014,175.7141334347164,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6150422500991749,0.22880423302481553
uniform_very_wide,10,MIEF,63.36742028380887,15.43096965167131,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6150422500991749,0.22880423302481553
uniform_very_wide,10,Random,2411.557747025326,638.0891667212732,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6150422500991749,0.22880423302481553
uniform_very_wide,12,MGF,62.95463957639572,18.50131144460338,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6348343211582448,0.23716214625425758
uniform_very_wide,12,MAF,1191.7916020297012,447.03722900929165,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6348343211582448,0.23716214625425758
uniform_very_wide,12,MIEF,72.78910523989475,17.137500043155203,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6348343211582448,0.23716214625425758
uniform_very_wide,12,Random,2963.8139915411116,589.33466710003,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6348343211582448,0.23716214625425758
uniform_very_wide,14,MGF,64.10886516705915,4.5920701794869725,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236752341523628,0.24117569526270963
uniform_very_wide,14,MAF,1572.0648766857207,185.1820215161033,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236752341523628,0.24117569526270963
uniform_very_wide,14,MIEF,78.7437611217264,14.351820681194479,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236752341523628,0.24117569526270963
uniform_very_wide,14,Random,2796.54389758239,446.4031191850218,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236752341523628,0.24117569526270963
uniform_very_wide,16,MGF,82.72809736434115,19.98774836163161,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236677798671555,0.23642251900873423
uniform_very_wide,16,MAF,2436.325059784143,542.7840836464005,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236677798671555,0.23642251900873423
uniform_very_wide,16,MIEF,99.91801859958045,17.065491996744907,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236677798671555,0.23642251900873423
uniform_very_wide,16,Random,3313.445526727051,442.58732215064754,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236677798671555,0.23642251900873423
uniform_very_wide,18,MGF,84.40144991779626,11.381128248824972,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6171448796602874,0.23877198130191996
uniform_very_wide,18,MAF,3140.582013771654,48.39326722756975,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6171448796602874,0.23877198130191996
uniform_very_wide,18,MIEF,111.51041366718721,36.606710497791724,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6171448796602874,0.23877198130191996
uniform_very_wide,18,Random,3428.2166914475833,483.7560911098263,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6171448796602874,0.23877198130191996
uniform_very_wide,20,MGF,96.02829790701726,12.580985139694201,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,20,MAF,3315.0196971914565,207.2338024190873,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,20,MIEF,122.92242673981809,41.17855547942954,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,20,Random,3801.091830649224,477.62616177909234,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_with_perfect_outliers,2,MGF,34.49838270590568,3.3459423833936013,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.694166258643421,0.17711398821697066
uniform_with_perfect_outliers,2,MAF,41.40012803562694,5.978154271376067,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.694166258643421,0.17711398821697066
uniform_with_perfect_outliers,2,MIEF,38.828869288723794,4.618122020014811,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.694166258643421,0.17711398821697066
uniform_with_perfect_outliers,2,Random,497.1017426369273,324.09018058617056,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.694166258643421,0.17711398821697066
uniform_with_perfect_outliers,4,MGF,40.08502553613764,4.971644074856145,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.650392881610674,0.18005680565952895
uniform_with_perfect_outliers,4,MAF,51.31949456789293,9.972799564085426,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.650392881610674,0.18005680565952895
uniform_with_perfect_outliers,4,MIEF,41.73722207994613,5.445392940250733,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.650392881610674,0.18005680565952895
uniform_with_perfect_outliers,4,Random,608.8519104644053,400.3495226376411,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.650392881610674,0.18005680565952895
uniform_with_perfect_outliers,6,MGF,38.83967120825285,2.9704666579843377,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6490190263171987,0.1676315822826238
uniform_with_perfect_outliers,6,MAF,64.45857948664099,10.74539365103996,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6490190263171987,0.1676315822826238
uniform_with_perfect_outliers,6,MIEF,42.442907698813364,3.906842279125552,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6490190263171987,0.1676315822826238
uniform_with_perfect_outliers,6,Random,1417.9303372926158,490.9733567319445,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.6490190263171987,0.1676315822826238
