profile,policy,mean_over_sweep,median_over_sweep,max_over_sweep,min_over_sweep
uniform_wide,MGF,49.77897962400641,45.337371970896356,71.59372970603246,36.87412895451231
uniform_wide,MAF,836.416637521286,344.3527949295104,2947.144005123673,44.51033957534855
uniform_wide,MIEF,56.65464139855466,53.3945512789482,82.81600503122756,39.96397331646734
uniform_wide,Random,2066.679106233706,2338.652412646999,3427.3584683704757,447.48960657763234
uniform_low,MGF,62.18399549891429,56.43708206022589,92.59395313334835,43.3297831639761
uniform_low,MAF,1312.267906895495,880.7237178954828,3304.6138637345766,64.4552576614723
uniform_low,MIEF,72.50997887732814,68.4760593299832,108.04986855211942,48.534958768368405
uniform_low,Random,2573.437969304528,2958.8852986468737,4049.3740165035024,633.3343598738645
uniform_mid,MGF,46.58657455572162,43.13858294608036,68.47987110791554,34.76864837318631
uniform_mid,MAF,594.0625225066359,196.24430558796502,2325.0326723017333,39.43241317603176
uniform_mid,MIEF,50.24576985046802,46.40768025349882,75.52279924670775,35.361675956630506
uniform_mid,Random,1928.5162619140024,2240.8084995540803,3355.7571935794317,323.0751135664469
uniform_very_wide,MGF,65.01116305664543,60.84092638464101,96.02829790701726,42.361442931898736
uniform_very_wide,MAF,1281.2987462778274,878.3915822138576,3315.0196971914565,84.73118151159903
uniform_very_wide,MIEF,85.78709657650273,79.34064917970994,122.92242673981809,45.68756894361327
uniform_very_wide,Random,2324.2009783774924,2604.050822303858,3801.091830649224,594.3427049765594
uniform_with_perfect_outliers,MGF,50.85947060983265,46.65931176897945,74.40414035230239,34.49838270590568
uniform_with_perfect_outliers,MAF,872.9555384032667,340.8954482680485,2945.9403734466855,41.40012803562694
uniform_with_perfect_outliers,MIEF,58.24214115142206,54.22143180364253,88.88904746320588,38.828869288723794
uniform_with_perfect_outliers,Random,2206.298554977713,2623.7818781926235,3588.8045343764265,497.1017426369273
bimodal_extreme,MGF,80.35108504161877,84.5456811638307,100.2414174199105,51.230318945847024
bimodal_extreme,MAF,1225.4423388115654,754.3207936592748,3112.467361992034,123.86321614739884
bimodal_extreme,MIEF,115.07112525869043,118.7813238188846,192.93815939840675,61.353585309632614
bimodal_extreme,Random,2371.9017077168637,2461.993108057465,3393.678191965633,1431.531481974867
bimodal_balanced,MGF,63.97237962992722,59.27189796772092,89.52902557442066,46.39632177493439
bimodal_balanced,MAF,1253.3619184228469,841.6831085838468,3084.1133950804656,105.24631190325078
bimodal_balanced,MIEF,80.98737360038507,72.74095587691747,121.64367231043336,53.49515268037379
bimodal_balanced,Random,2495.938397056114,2869.7315078475863,3788.109050031534,882.9225046115713
bimodal_q1_vs_lossy_30_70,MGF,71.51009290186933,62.37433110210292,105.88119533057048,44.37885070841848
bimodal_q1_vs_lossy_30_70,MAF,1480.3644819759306,1238.2984067272023,3235.3955597366635,76.23042869902376
bimodal_q1_vs_lossy_30_70,MIEF,93.96184759984727,80.5885491368594,148.50833355372984,49.59891634225853
bimodal_q1_vs_lossy_30_70,Random,2789.376393672993,3195.5237121713603,4097.548504338915,834.8995102632067
bimodal_q1_vs_lossy_70_30,MGF,49.41178477853906,44.455996329698934,74.91133495433783,35.88610625070353
bimodal_q1_vs_lossy_70_30,MAF,716.5630953543293,288.39969697081904,2732.131036087433,42.47836622045476
bimodal_q1_vs_lossy_70_30,MIEF,58.50277989266624,54.20632954510343,88.02664358705998,39.931029526991566
bimodal_q1_vs_lossy_70_30,Random,1996.1530847851857,2037.402404512039,3177.6548978567353,825.6159573276739
trimodal_perfect_mid_low,MGF,63.001219151804364,54.748330431492576,96.66741913512554,33.93117722348067
trimodal_perfect_mid_low,MAF,1238.1661801172834,721.9867480748356,3147.0136504586535,38.52841439677251
trimodal_perfect_mid_low,MIEF,74.6649833083205,66.47068667117429,117.7813765149496,31.974547656160127
trimodal_perfect_mid_low,Random,2238.8332630862615,2433.647726230317,3740.116229502057,274.0790891401203
source_split_perfect_or_lossy,MGF,55.77683563177675,53.528988763416194,86.38785502895497,35.545082849879265
source_split_perfect_or_lossy,MAF,1045.953532054174,667.1995995833713,3086.2581090685258,50.25883372794598
source_split_perfect_or_lossy,MIEF,66.01731068308412,65.84310922035607,104.7253610982201,35.90349797251914
source_split_perfect_or_lossy,Random,2111.570431194672,2227.7804778298805,3741.4784955964196,488.6908970697491
adversarial_perfect_with_critical_lossy,MGF,41.38055222307029,38.00245596667649,59.02451886167562,31.997722278280936
adversarial_perfect_with_critical_lossy,MAF,717.0651899185693,302.14168231453425,2623.913933943905,41.56354605340843
adversarial_perfect_with_critical_lossy,MIEF,38.62923629651122,36.58902954363987,52.45257824284549,30.107740229420706
adversarial_perfect_with_critical_lossy,Random,1260.403764222187,1336.6255509390517,2494.019933307606,88.68457014545343
