profile,N,policy,mean_error,std_error,weights_mode,seed,titer,mc_trials,subgradient_method,q_min,q_max,q_mean,q_std
uniform_low,12,MAF,3048.423137492712,90.89034690550025,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,12,MIEF,96.91036880238731,7.811959461258343,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,12,Random,3686.9402968430777,474.6440455586055,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,14,MGF,66.83174514781484,2.9488792973820153,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,14,MAF,1830.8846123131239,242.2345570908847,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,14,MIEF,82.54798580505302,7.789115342711815,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,14,Random,3329.2668084582556,456.95067042021077,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,16,MGF,62.10789404384758,2.68697429455078,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,16,MAF,1352.7505438360445,108.8289118413069,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,16,MIEF,74.14528177097196,7.066210173396315,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,16,Random,3008.287979697979,386.71241540302424,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,18,MGF,55.876321678310646,2.656043427770732,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,18,MAF,905.6810982418125,211.82834370402392,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,18,MIEF,68.91085643326787,6.656069557501895,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,18,Random,2692.5374864996074,317.9323761224915,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,20,MGF,52.37995752941398,2.753870648454589,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,20,MAF,544.422656171959,151.83719485897103,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,20,MIEF,62.80862709267158,6.169530556917284,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,20,Random,2415.7325407058443,320.00859076993873,deterministic,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_mid,2,MGF,1737.069359714655,575.5594306334258,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,2,MAF,5318.094553604352,270.6279930695909,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,2,MIEF,1594.0926934187632,307.5514865631665,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,2,Random,5810.1500931440005,179.28969501667623,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,4,MGF,196.8903306820047,30.706841961469507,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,4,MAF,4832.466154330896,38.9682586346383,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,4,MIEF,234.13156496515234,28.72158471247633,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,4,Random,5085.703638551883,266.0244695902336,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,6,MGF,111.46175807704813,5.9243149885049835,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,6,MAF,4045.240051598646,462.43456996972304,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,6,MIEF,130.9708630741638,8.953791540171544,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,6,Random,4433.993881644551,258.8212295447438,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,8,MGF,84.95679767427018,3.9774599238208905,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,8,MAF,2995.4448988024624,40.72626790910085,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,8,MIEF,96.6196516722154,4.965964641565263,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,8,Random,3787.280978891949,391.11699959771124,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,10,MGF,68.47987110791554,3.5761470511358047,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,10,MAF,2325.0326723017333,492.96405932243357,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,10,MIEF,75.52279924670775,3.951403687712195,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,10,Random,3355.7571935794317,455.6524142275455,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,12,MGF,58.536763386266365,1.6683813934186935,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,12,MAF,1205.2577436769457,126.15475275259837,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,12,MIEF,64.21580124929247,3.4155501058422355,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,12,Random,2912.400109482942,465.1406454585955,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,14,MGF,52.12740446054043,1.6645736814781242,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,14,MAF,667.9418851992248,148.35387588327717,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,14,MIEF,56.1245921383959,2.2657720565753388,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,14,Random,2494.156477466099,354.8377980584959,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,16,MGF,47.599979516414614,1.321082217424428,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,16,MAF,329.9711591712204,41.250792102929296,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,16,MIEF,51.210992249859075,1.544756479281275,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,16,Random,2188.2509306534935,288.5483650223057,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,18,MGF,42.785793015651855,0.9078845721717332,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,18,MAF,190.94415920225134,18.31579457288847,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,18,MIEF,46.08569866277172,1.114958326912828,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,18,Random,1866.4901516720843,249.36993895053337,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,20,MGF,40.39840426352614,1.0442753177731323,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,20,MAF,132.88423750951134,9.7590383830465,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,20,MIEF,42.518183351143996,1.019162136967343,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,20,Random,1625.7613328556242,261.8711826568891,deterministic,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_very_wide,2,MGF,2886.8803277110924,554.9492601258507,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,2,MAF,6059.27397058391,493.15154983816115,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,2,MIEF,2098.709254537817,313.92472769641626,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,2,Random,5960.182836234288,205.71461821470112,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,4,MGF,377.5830420825716,190.71621910623074,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,4,MAF,4844.6211849343945,62.54301083147586,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,4,MIEF,424.1633827082889,128.11513850046663,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,4,Random,5307.1350363319425,200.27374083550055,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,6,MGF,168.5265321258629,29.307656843472834,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,6,MAF,4929.593663529338,57.91868981116275,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,6,MIEF,236.0495165154331,62.502610809514636,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,6,Random,4709.5945879368255,239.90026289465524,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,8,MGF,123.21151673100175,22.73034121698641,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,8,MAF,4356.383704229793,551.019254966385,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,8,MIEF,157.73806237562331,64.52912688848343,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,8,Random,4166.846052481432,424.19302212115883,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,10,MGF,96.02829790701726,12.580985139694201,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,10,MAF,3315.0196971914565,207.2338024190873,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,10,MIEF,122.92242673981809,41.17855547942954,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,10,Random,3801.091830649224,477.62616177909234,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,12,MGF,77.31306491344985,9.97784243553795,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,12,MAF,2953.2589395931827,154.121003149736,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,12,MIEF,105.633146707218,40.93728966776755,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,12,Random,3435.0269625772044,470.10837384992874,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,14,MGF,69.38241374649188,10.21345638979755,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,14,MAF,1803.5003650839667,276.4829843149995,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,14,MIEF,97.9592314574346,39.05260945059651,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,14,Random,3050.5045466411652,430.7056780501801,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,16,MGF,63.89519661982363,11.199784810514101,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,16,MAF,1267.950682940867,176.08656174501752,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,16,MIEF,91.1084796355616,40.28882195911125,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,16,Random,2718.182589254198,299.94205732254517,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,18,MGF,59.09210126759335,11.631773065162951,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,18,MAF,955.0642224511727,224.43186085755306,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,18,MIEF,89.40324369170386,38.95500198442765,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,18,Random,2410.00318141149,324.5791381828475,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,20,MGF,55.99652277098308,11.629698574351888,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,20,MAF,566.6584447923378,116.19360516009093,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,20,MIEF,80.56155954242355,39.515305291103,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,20,Random,2179.152447158808,309.0063560468858,deterministic,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_with_perfect_outliers,2,MGF,2167.5899173402345,480.0142748159143,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,2,MAF,5417.1653049100205,216.26620962053002,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,2,MIEF,1972.863526826472,317.4466643080336,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,2,Random,5835.7307902765515,179.68956214576477,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,4,MGF,223.10101233179898,25.315610667041533,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,4,MAF,4817.994854727863,43.50337088957254,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,4,MIEF,359.18478794463977,62.61374252295482,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,4,Random,5131.993727393255,320.81640268175045,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,6,MGF,130.961496567659,15.92152624952868,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,6,MAF,4849.438422245617,144.02436890423135,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,6,MIEF,182.81861065506484,43.05928544778112,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
uniform_with_perfect_outliers,6,Random,4570.938440444132,306.4566967984699,deterministic,0,1000,10,adam,0.40109540006805927,1.0,0.671788985875694,0.171630061153221
