profile,km,policy,mean_error,std_error,weights_mode,seed,titer,mc_trials,subgradient_method,q_min,q_max,q_mean,q_std
uniform_wide,3,MGF,96.7203306596156,26.645558967915193,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6683497759949615,0.18690963988595402
uniform_wide,3,MAF,141.84906955996948,33.100073676879276,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6683497759949615,0.18690963988595402
uniform_wide,3,MIEF,105.61612653035483,26.082295809715863,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6683497759949615,0.18690963988595402
uniform_wide,3,Random,2249.2200132749454,445.54585040134657,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6683497759949615,0.18690963988595402
uniform_wide,6,MGF,142.07007796955685,38.49939558439306,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6900428959416037,0.19370537676847185
uniform_wide,6,MAF,1462.8389445872185,576.5619337392386,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6900428959416037,0.19370537676847185
uniform_wide,6,MIEF,171.064921658884,45.182077522073136,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6900428959416037,0.19370537676847185
uniform_wide,6,Random,4895.726569324586,466.77415333776105,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6900428959416037,0.19370537676847185
uniform_wide,9,MGF,186.78636655290643,11.294123849336142,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,9,MAF,5888.438149072607,187.1923552292791,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,9,MIEF,245.9832049645304,44.7366289807609,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,9,Random,6836.605928830015,671.0451466824253,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,12,MGF,358.855320777213,82.07503782352289,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6849104376249653,0.18908621677626303
uniform_wide,12,MAF,7750.258410764896,90.90957354460348,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6849104376249653,0.18908621677626303
uniform_wide,12,MIEF,438.34058252068326,53.77090270203856,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6849104376249653,0.18908621677626303
uniform_wide,12,Random,8205.528988507538,367.89181394177825,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6849104376249653,0.18908621677626303
uniform_wide,15,MGF,694.7473991687981,205.77481127840113,ones,0,1000,10,adam,0.3501894347673614,0.9782422595472029,0.690371909574042,0.18746295435824206
uniform_wide,15,MAF,8935.449208211938,61.23790552915999,ones,0,1000,10,adam,0.3501894347673614,0.9782422595472029,0.690371909574042,0.18746295435824206
uniform_wide,15,MIEF,934.765854442289,259.0266750636595,ones,0,1000,10,adam,0.3501894347673614,0.9782422595472029,0.690371909574042,0.18746295435824206
uniform_wide,15,Random,8888.11376602227,426.1011734813854,ones,0,1000,10,adam,0.3501894347673614,0.9782422595472029,0.690371909574042,0.18746295435824206
uniform_low,3,MGF,113.67121729017484,27.301925897448115,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5268609866638676,0.10383868882553
uniform_low,3,MAF,221.956356301968,98.9753485187899,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5268609866638676,0.10383868882553
uniform_low,3,MIEF,133.43437253223414,28.076052041319937,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5268609866638676,0.10383868882553
uniform_low,3,Random,3207.7490286396287,410.60622924467435,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5268609866638676,0.10383868882553
uniform_low,6,MGF,170.8796647713105,43.42522423386911,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5389127199675576,0.10761409820470658
uniform_low,6,MAF,2710.660352253839,338.4967367457648,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5389127199675576,0.10761409820470658
uniform_low,6,MIEF,237.7079859196245,109.41810346059692,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5389127199675576,0.10761409820470658
uniform_low,6,Random,5890.298200776667,454.2615352213683,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5389127199675576,0.10761409820470658
uniform_low,9,MGF,298.59180789997447,78.06765606152946,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,9,MAF,6790.967335137774,701.4371555353515,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,9,MIEF,449.58437289631183,136.2316690080567,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,9,Random,7900.155521166443,638.4526659636942,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,12,MGF,1002.3239050837167,273.3937877088396,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5360613542360918,0.105047898209035
uniform_low,12,MAF,8115.335493221473,117.42460342737284,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5360613542360918,0.105047898209035
uniform_low,12,MIEF,1179.0415083494997,346.3003693890237,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5360613542360918,0.105047898209035
uniform_low,12,Random,9039.318479016914,429.4436519129073,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5360613542360918,0.105047898209035
uniform_low,15,MGF,1887.3360225786698,362.7481589719868,ones,0,1000,10,adam,0.350105241537423,0.6990234775262238,0.5390955053189121,0.10414608575457893
uniform_low,15,MAF,9233.749216633345,146.36301174994185,ones,0,1000,10,adam,0.350105241537423,0.6990234775262238,0.5390955053189121,0.10414608575457893
uniform_low,15,MIEF,2763.498703779759,367.6887500889085,ones,0,1000,10,adam,0.350105241537423,0.6990234775262238,0.5390955053189121,0.10414608575457893
uniform_low,15,Random,9877.996834508205,280.5315433396936,ones,0,1000,10,adam,0.350105241537423,0.6990234775262238,0.5390955053189121,0.10414608575457893
uniform_mid,3,MGF,84.34406332312781,3.6521633688640023,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7015951314261721,0.08900459042188286
uniform_mid,3,MAF,104.79064361528428,9.220989246752934,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7015951314261721,0.08900459042188286
uniform_mid,3,MIEF,89.61450001260971,2.978732464978886,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7015951314261721,0.08900459042188286
uniform_mid,3,Random,1917.6957830691795,534.5368351524457,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7015951314261721,0.08900459042188286
uniform_mid,6,MGF,126.74128364129126,4.986055369638805,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7119251885436209,0.09224065560403419
uniform_mid,6,MAF,947.4853402011013,355.4930893136115,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7119251885436209,0.09224065560403419
uniform_mid,6,MIEF,137.83890546443314,8.75548992649508,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7119251885436209,0.09224065560403419
uniform_mid,6,Random,4638.728031307373,492.68771669538586,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7119251885436209,0.09224065560403419
uniform_mid,9,MGF,157.65524154583713,10.922769400517426,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
