scenario_name,mode,method,M,N,km,B,T,K,gamma,titer,beta,seed,mc_trials,q_profile,objective_mean,objective_std,objective_trials,runtime_sec,final_max_lambda,final_mean_lambda,final_max_mu,final_mean_mu,multiplier_variation_last_20pct,mean_compute_positive_residual,mean_channel_positive_residual,final_residual_norm,best_dual_value,final_dual_value,cutting_plane_gap,oracle_calls,status,error_message,objective_rank,stability_rank,runtime_rank
deterministic_synthetic_small,deterministic,harmonic,6,4,6,20,50,50,0.9,2,0.9,0,1,,98.03423464839484,0.0,[98.03423464839484],0.00667899998370558,2.9524500000000002,0.6772853800225206,27.0,6.211343219637557,0.0,1.96,18.16,24.87843465752762,nan,nan,nan,-1,ok,,1,1,2
deterministic_synthetic_small,deterministic,sqrt,6,4,6,20,50,50,0.9,2,0.9,0,1,,98.03423464839484,0.0,[98.03423464839484],0.005975099978968501,3.1970389664456893,0.661300215986871,27.24646966445689,6.411958189461652,0.0,1.96,18.16,24.87843465752762,nan,nan,nan,-1,ok,,2,2,1
probabilistic_two_cluster,probabilistic,harmonic,6,4,6,20,50,50,0.9,2,0.9,0,1,two_cluster_60_95,142.66239725085887,0.0,[142.66239725085887],0.00768499996047467,2.7,0.6737769463831135,27.0,6.190292617801114,0.0,1.95,17.9,18.426766928930093,nan,nan,nan,-1,ok,,2,1,2
probabilistic_two_cluster,probabilistic,sqrt,6,4,6,20,50,50,0.9,2,0.9,0,1,two_cluster_60_95,118.15187931641532,0.0,[118.15187931641532],0.007021300029009581,2.779499483222845,0.6563385415513358,26.25441558772843,6.38218814284844,0.0,1.95,17.9,18.426766928930093,nan,nan,nan,-1,ok,,1,2,1
probabilistic_adversarial,probabilistic,harmonic,6,4,6,20,50,50,0.9,2,0.9,0,1,adversarial_by_penalty_type,104.8739936125931,0.0,[104.8739936125931],0.006986399996094406,2.9524500000000002,0.6723932705913569,27.0,6.181990563050574,0.0,1.92,17.92,23.735228635934398,nan,nan,nan,-1,ok,,1,1,2
probabilistic_adversarial,probabilistic,sqrt,6,4,6,20,50,50,0.9,2,0.9,0,1,adversarial_by_penalty_type,105.11159865588196,0.0,[105.11159865588196],0.006818099995143712,3.1970389664456893,0.654381728480706,27.24646966445689,6.37044726442466,0.0,1.92,17.92,23.735228635934398,nan,nan,nan,-1,ok,,2,2,1
