Epoch,Loss
1,93.04921253504229
2,67.97172109096209
3,58.983502800422656
4,52.49817282450787
5,47.547943398161635
6,44.060111670704366
7,41.81394990645408
8,40.46011520732835
9,39.69181294580027
10,39.273571306973025
11,39.04655330405951
12,38.91700505487217
13,38.83468512531272
14,38.773788731751054
15,38.72120487505038
16,38.67118744254216
17,38.62346907262086
18,38.580423393003485
19,38.54289012414893
20,38.509745173448465
21,38.47962393685045
22,38.451651179376995
23,38.42545774179571
24,38.40097387372689
25,38.37819182775111
26,38.35704083647985
27,38.33737446195015
28,38.31900392884428
29,38.30172801969441
30,38.285346769758775
31,38.26967484273207
32,38.25455979734051
33,38.23991661111673
34,38.22575439292212
35,38.212167509802754
36,38.19928775166975
37,38.18723394996679
38,38.176074260574026
39,38.16581507844544
40,38.15640912181475
41,38.14777414562271
42,38.139811269950634
43,38.13241825732118
44,38.12549516924877
45,38.11894712802195
46,38.11268436890021
47,38.10662310119704
48,38.10068877141858
49,38.094823534405144
50,38.08899860837556
