Epoch,Loss
1,91.64836736622391
2,66.4506304689425
3,57.110454516687234
4,50.440607000353765
5,45.42756882817852
6,41.97595409991247
7,39.77621684823475
8,38.460486622020305
9,37.71778049903647
10,37.31137238064462
11,37.08480209887374
12,36.947305269293395
13,36.8501297455191
14,36.77064256244181
15,36.70355477435121
16,36.64820395035756
17,36.602124106666054
18,36.563107337088965
19,36.529743080215184
20,36.50089848399958
21,36.47558677937106
22,36.45301844563231
23,36.43260825877483
24,36.41393188834862
25,36.396680149520954
26,36.38062346501157
27,36.365588037530344
28,36.35143957558667
29,36.33807323202291
30,36.325405493361856
31,36.31337190539964
32,36.30192293326267
33,36.291023399829655
34,36.280649355571136
35,36.27078862029524
36,36.26143720279935
37,36.25259629928738
38,36.24426688020827
39,36.236449419548315
40,36.22913936485751
41,36.22232540954637
42,36.21598795325677
43,36.210101587480466
44,36.20463605212562
45,36.199557113085554
46,36.19483102412232
47,36.19042421913924
48,36.186305812342866
49,36.18244711632394
50,36.178822328246724
