Epoch,Loss
1,95.61411551448438
2,72.1344629847847
3,60.27993826666104
4,52.81827602089927
5,47.49046818913712
6,43.81864861175476
7,41.42777163464883
8,39.95839661225698
9,39.102317336907575
10,38.61547987411182
11,38.33093172588761
12,38.151418576737136
13,38.02647096529043
14,37.93232766430332
15,37.85850523477589
16,37.79940722540149
17,37.75090341129798
18,37.709950604054015
19,37.67444432020954
20,37.64292577735081
21,37.61439162925045
22,37.58819273391441
23,37.56395712489414
24,37.54149836693715
25,37.520724268654575
26,37.501572761280514
27,37.48397530037429
28,37.46784002323461
29,37.45305109897952
30,37.43947418270543
31,37.426968591173676
32,37.415396736838844
33,37.404632656826685
34,37.39456691839688
35,37.385103053246446
36,37.37615918007318
37,37.36765933660134
38,37.35953620931188
39,37.35172716782052
40,37.344175898044085
41,37.33683513789465
42,37.32966817691657
43,37.32265244865567
44,37.315780217854844
45,37.309056158702795
46,37.3024938578901
47,37.296111441938365
48,37.289926888764
49,37.28395497323656
50,37.27820840863901
