Epoch,Loss
1,89.57727784824505
2,68.78252978304938
3,58.95888400111072
4,52.313076160276616
5,47.41618810537969
6,44.0762115662068
7,41.92545861978411
8,40.61186629891229
9,39.84993170760832
10,39.42148638436651
11,39.17882701409578
12,39.03427395162223
13,38.94057623146302
14,38.873519235408786
15,38.82092607603246
16,38.77669524996849
17,38.73776006282955
18,38.70261865330541
19,38.67055590548442
20,38.641154276609754
21,38.61404522226778
22,38.58885701863171
23,38.56522763673232
24,38.54282263565595
25,38.52134793772358
26,38.50055840391162
27,38.48027497754436
28,38.46040391107317
29,38.44093475032551
30,38.42189917288398
31,38.40332049671743
32,38.38520144252431
33,38.36755372673232
34,38.350427711359124
35,38.33391260601985
36,38.3181092024182
37,38.30309581989358
38,38.2889144149618
39,38.275573547913936
40,38.263058402049495
41,38.251339072629165
42,38.24037527206719
43,38.23012282326298
44,38.22053377265877
45,38.211558819315925
46,38.20314889073871
47,38.195257011816594
48,38.18783879213586
49,38.180852795079495
50,38.17426409847733
