Epoch,Loss
1,89.27913195425911
2,68.74774233759936
3,58.64509324812738
4,51.864979554350185
5,46.83716880753902
6,43.36497996125565
7,41.137156766652545
8,39.80246694160733
9,39.05282322796471
10,38.649875828237995
11,38.43377589043623
12,38.31144201528567
13,38.23389827095197
14,38.17692539222052
15,38.12918985315917
16,38.08599133787078
17,38.04650263275197
18,38.01113212497236
19,37.979551144685885
20,37.95094117353059
21,37.92450867654303
22,37.899591646390945
23,37.8756949175941
24,37.85252432801211
25,37.82999980117014
26,37.80821207134887
27,37.78734233583936
28,37.76757754929675
29,37.74904602622505
30,37.73179107038579
31,37.71578144457178
32,37.70092862943437
33,37.687111712036824
34,37.67419214952534
35,37.6620252782196
36,37.650467282739356
37,37.639381162624694
38,37.628645989684074
39,37.61816920967172
40,37.60790619563716
41,37.59787493432738
42,37.58815240781224
43,37.578841299531064
44,37.57002484105125
45,37.561742586104195
46,37.553992526029425
47,37.54674773078208
48,37.53996906348501
49,37.53361432767687
50,37.52764404987984
