Epoch,Loss
1,95.16067612441066
2,71.78428552143252
3,60.33121446930378
4,52.92367158754907
5,47.67433999565494
6,44.08136146403239
7,41.76734999188643
8,40.36901205800959
9,39.577768472627
10,39.150530415850206
11,38.92081145217136
12,38.79073968792327
13,38.70884154109496
14,38.64964773562759
15,38.601422255066616
16,38.559366765980606
17,38.521410422555995
18,38.48656315938059
19,38.45456036421863
20,38.425391352330294
21,38.39886629934387
22,38.3746171298238
23,38.352312606205636
24,38.331770231897345
25,38.312901277319554
26,38.295609720323775
27,38.27975155575605
28,38.265184961184104
29,38.25182332298308
30,38.239637472205196
31,38.22860973979986
32,38.218693068201055
33,38.20979993462106
34,38.201815414495144
35,38.194614831266065
36,38.18808274350487
37,38.18211516550051
38,38.17662521589512
39,38.17154046460254
40,38.1668029068987
41,38.16236544070614
42,38.158191038481824
43,38.15424954106442
44,38.150517731749275
45,38.146976812090955
46,38.1436110705459
47,38.14040757155676
48,38.13735543739003
49,38.134444710104695
50,38.13166543242409
