Epoch,Loss
1,89.75983326289878
2,68.67664478546254
3,58.52060121731193
4,51.70077432569232
5,46.72643827444643
6,43.37087769866631
7,41.23531702668142
8,39.950030744355026
9,39.21604127501647
10,38.807565586818875
11,38.575085164854016
12,38.43264628722604
13,38.336556432314595
14,38.26638187734116
15,38.21218322867758
16,38.168345782485
17,38.131426076476984
18,38.09926453791785
19,38.07043076289646
20,38.04387494811535
21,38.01878184103912
22,37.99464035166565
23,37.971394067751376
24,37.94937341270732
25,37.92893954298055
26,37.91020718577337
27,37.89305930904644
28,37.87728544086627
29,37.8626688666462
30,37.84901194230728
31,37.836147024382036
32,37.82394236052138
33,37.812310354341015
34,37.80121182956858
35,37.79064343220944
36,37.78062107338376
37,37.77116412080536
38,37.762284758602725
39,37.75398229042648
40,37.74624172225918
41,37.739034614649036
42,37.7323256046971
43,37.72607301470101
44,37.7202354396732
45,37.714771645072844
46,37.70964345149276
47,37.704816768923585
48,37.70025987110472
49,37.69594588934206
50,37.69185040474103
