Epoch,Loss
1,88.2344148975347
2,67.56130918132764
3,57.763246238293945
4,51.12846061287338
5,46.28784235459676
6,43.02997597100136
7,40.96807561407352
8,39.737924979730415
9,39.046540505460065
10,38.672774166065985
11,38.47009985640422
12,38.354244785249044
13,38.28142289175301
14,38.22983614603678
15,38.18849249959033
16,38.151853004343955
17,38.118027687737104
18,38.087556633372955
19,38.061073239445065
20,38.03820207051723
21,38.018132191176036
22,38.000112580406004
23,37.983556585667316
24,37.96801914466212
25,37.95316307289764
26,37.93873044780969
27,37.9245230240591
28,37.91039553323053
29,37.89625107789446
30,37.882036280856234
31,37.8677420813794
32,37.85340457359535
33,37.839117801882836
34,37.82503884746322
35,37.81136017483479
36,37.79825519128612
37,37.78582894449158
38,37.774109612188866
39,37.7630670186079
40,37.75264145994967
41,37.742766478966026
42,37.73337942214429
43,37.724427272699636
44,37.71586694986469
45,37.70766658942403
46,37.699802733514005
47,37.69226022499108
48,37.685029122855184
49,37.678101965460115
50,37.67147460825889
