Frame,k=0,k=1,k=2,k=3,k=4,k=5,k=6,k=7,k=8,k=9,k=10,k=11,k=12,k=13,k=14,k=15,k=16,k=17,k=18,k=19,k=20
15,0.6565638990570899,0.6915913755667457,0.7021174611194237,0.7711910367577155,0.7427783770825842,0.7369976359338062,0.784424719890112,0.7916358845547675,0.7947082360582609,0.7991148716198093,0.8008479249120829,0.8025797815703812,0.7778813636779087,0.8133329322222557,0.8148263903497437,0.8016317100465687,1,1,1,1,1
16,0.6415902995454575,0.6789112258537991,0.7151669624132925,0.72337752965806,0.789753888117313,0.758950383809323,0.7496212887834017,0.7922615239313896,0.795981311265154,0.7988776887440571,0.7992778468914039,0.8019537701181647,0.803437170841556,0.7792874414432978,0.8051210905691106,0.8109115798195212,0.7957292845618513,1,1,1,1
17,0.686313565889248,0.7109202882627045,0.7397522723222242,0.7700987073513894,0.7761802086832155,0.8286711596810139,0.7995194233079695,0.7881435919189776,0.8216702618111069,0.8244329022683909,0.8257880776506146,0.8263529585502339,0.8283361575937301,0.8265326049666165,0.8081150466269893,0.8261570646417487,0.8285759368836292,0.816526131174652,1,1,1
18,0.6567816886431306,0.6632325753072064,0.6908445070242248,0.7223536107246744,0.7543617625578187,0.7587584322221675,0.8168304143528407,0.7779889731639709,0.7602939213378154,0.7972887061715538,0.7996342515523045,0.8000896920774019,0.8001089192787123,0.8019944059345737,0.7992823503027584,0.7758324792751927,0.7947815106664562,0.7960524320488169,0.7799976874532166,1,1
19,0.6524744044200645,0.6829793024792961,0.6878160772934536,0.7122034598696445,0.744509806344773,0.7731002017484869,0.7736456046780231,0.8252090311076842,0.7852303727033488,0.7657699331955592,0.8014890272728363,0.8017572000578899,0.800941760200395,0.8008442218307107,0.8000678208318952,0.7965739275402588,0.772424636410365,0.7881767419276523,0.7890196554234409,0.7749529075773227,1
20,0.6273951784600607,0.6652023281596453,0.7173981390432997,0.715817517138343,0.7359770346888161,0.7579555100533283,0.7851014641664527,0.7751483836268992,0.8314326284488083,0.7942533689988718,0.7744314340059021,0.8036080803716107,0.8019518750799949,0.7969119693248781,0.7906042859900895,0.7955761177465044,0.7952769043188089,0.7669553459321979,0.7779993115854965,0.7776131623065227,0.764197306152166
21,0.15495667476995123,0.35801370719975534,0.41422588579405706,0.5124158037599276,0.5061659746935547,0.547080186637164,0.5753007333196865,0.606911317191691,0.6052037135592219,0.7109774506476942,0.6289378277856648,0.5841151673848972,0.6383500610254649,0.6386161701924111,0.6036001906414596,0.6110424092529279,0.6327882700778374,0.6172911150605105,0.5438745701290537,0.5745470800789738,0.576412063169125
22,0.2744209014185671,0.2850582048756122,0.45101076398004725,0.46710060846186496,0.5529616170514751,0.5425123687703632,0.5629657848996404,0.5802786452077828,0.6199489528171366,0.6205467423754609,0.7145477058218859,0.6330308529945554,0.5784747542685877,0.6352991524114073,0.6095652599149103,0.5988265763277731,0.6226081305509423,0.6251852391711002,0.6043753359065813,0.52683018161393,0.5638344499405172
23,0.7065159512895309,0.73911734293863,0.712591291899207,0.7626670485969571,0.7730469089644378,0.7921637081397535,0.7874111480235267,0.7938579735982003,0.807854241566182,0.8220068668800203,0.8126709375710862,0.8521028260201541,0.8128514483125167,0.7912470457981136,0.816906224953246,0.8163642418968425,0.8135758083845207,0.8112972173679258,0.8123274273641438,0.8038871649906043,0.7784919223721201
24,0.6532068726321968,0.6867280101859995,0.7201928593068152,0.6908704238189276,0.7461727779681611,0.7545980936909662,0.7748172830197857,0.7637598695970962,0.7702368605127958,0.7841730092528323,0.7981344320529705,0.7884118231944319,0.8320703866188076,0.786068534312684,0.7573524477657465,0.7877483808567686,0.7905844355205148,0.7852870224497834,0.7823290995774457,0.7817775848167214,0.7741278708876475
25,0.7250189288609852,0.679118147324349,0.7109438921781484,0.7423684793969532,0.7116667601053989,0.7640063635972751,0.7654439977795536,0.7807617364783909,0.7661652725612227,0.7721749915707335,0.7841206794557594,0.7973059576063167,0.7867440723686989,0.8299369150108371,0.7817189299182999,0.755170264257951,0.7869084448800808,0.7894837123540258,0.7840438639724002,0.7772739925153868,0.7810657497858818
26,0.7073064681635564,0.7810910587132684,0.7380422036570518,0.7638878115269112,0.7894918013976691,0.7600148908275739,0.8011858172408631,0.799637854822389,0.8100415038933091,0.7983876943923948,0.8008739669858178,0.8112804813457342,0.8218788319540511,0.8099904397705545,0.8467108911735848,0.8051283425325545,0.7835948231456044,0.8111095572098628,0.8130874909616775,0.8054096539014012,0.8032559299790675
27,0.6844724460768672,0.6848019041666944,0.7685555504644206,0.7148270626383242,0.7449638896462517,0.7698075622040141,0.7336530132409356,0.7833591042714566,0.7745558255249613,0.7861583899156593,0.7716462598281444,0.7720143871756951,0.784,0.7935019865600628,0.7778166958552247,0.821117499013028,0.7747482130247885,0.7484878969658582,0.7794990029910269,0.7796676000927162,0.7733290605540789
28,0.7022088726731891,0.7494228510869876,0.7466941729514018,0.815200254043243,0.7693624492483265,0.7926911993748338,0.8088981383136453,0.7746664100590197,0.8155028658000403,0.8070778800326932,0.8148504997458919,0.800045583924776,0.8007238696822604,0.8086224242650073,0.8167114894163062,0.8042162387810479,0.8406038644745756,0.7996015785694619,0.7778672750075682,0.8045571158153939,0.8062707833308842
29,0.7268964307638341,0.7208728368924889,0.7653627157940197,0.759286459092489,0.8280994755990188,0.7820541495960329,0.7997701809824763,0.813611814027269,0.7781448974236769,0.814110112371524,0.8071168836708361,0.8136822210983043,0.7978373245560221,0.7985012933678232,0.8044682244094066,0.8139477283251311,0.8008637934660117,0.8380634752195428,0.7959948643737691,0.7739343154774877,0.8021830412965015
30,0.6390123590633131,0.7091790527942039,0.7005736663566947,0.7484400082854332,0.743991906491986,0.816264756331349,0.763200019854319,0.7791904370453239,0.7926213903282052,0.7511769813028113,0.7890309248184927,0.781485547017929,0.7876346215967478,0.7668974552043734,0.7651431059542134,0.772606071080277,0.7853267761591043,0.7719575049963185,0.8142763873775843,0.7667822447130853,0.7414251653639885
31,0.7242669739614251,0.7036437106936366,0.7627814531928788,0.7551943146526399,0.7969372620207208,0.7880084949862066,0.8506445922106121,0.7968910744967925,0.8111594661744109,0.8221064523555837,0.7835099891821606,0.8196058267249057,0.8079477252272642,0.81178082045761,0.7932527618395135,0.7916957057845923,0.7991605874810082,0.8080026827052054,0.7957122521771605,0.8334890694945456,0.7903621434697813
32,0.730703399286144,0.7405833716123105,0.7227614312309858,0.7798845975184548,0.7719087237658067,0.8089775670333401,0.7989711677625339,0.8528432439456202,0.8021191186953003,0.8156081037762059,0.8233108830446868,0.7841710535420581,0.8157321286207813,0.8070443614749165,0.8099002928796633,0.7933699529863558,0.7910434959741833,0.7976948414260069,0.8072916666666666,0.7943879181038918,0.8318663455422237
33,0.6601596803711127,0.7098196233369352,0.7194450231782905,0.6984133109511773,0.7648769631521711,0.7513692427790788,0.7909624500533592,0.7756295434540407,0.836647115963948,0.7774693837800989,0.7888959205530133,0.798276627984105,0.7529349018467002,0.7856765856765857,0.7732000853112336,0.776719176284614,0.7558668464933791,0.7540366414651672,0.7626549251851074,0.772967710329346,0.761537032449839
34,0.6463321344213013,0.6812439325597829,0.7303327500195889,0.7415303626093528,0.717083848862663,0.7796133259966985,0.763132801664355,0.7984410005739784,0.7786948211970182,0.8441441716853658,0.779414627025449,0.7895739616875963,0.7990236360426825,0.749884464767835,0.7847363591616483,0.7694933502991448,0.7753539430633275,0.7535193950943628,0.753085128634177,0.7608692960954715,0.7720078515168832
35,0.6860777299132352,0.6679202233851338,0.7018838355806589,0.7473255023784099,0.7587250621858977,0.731471854106408,0.789688769280606,0.7680790435482872,0.801181528563917,0.7834316179138252,0.8439736791983338,0.7785426932906176,0.7887242934327025,0.7944315887035889,0.745655317792975,0.780466141925209,0.7641951309821347,0.7694634248714578,0.7488534384451386,0.7494515709239635,0.7593902120189734
36,0.6786728909636546,0.7122923110120118,0.6928611348438032,0.7240250074426913,0.7679270046407063,0.7763952921426676,0.74534918056991,0.7952206737063638,0.7745248882537172,0.8054692393293887,0.7833749021464071,0.8450484261501211,0.7802282560227533,0.7870678291995695,0.7933756046700532,0.7459566695295583,0.7785433607207513,0.7635709932967703,0.7700326367577573,0.7477298750283192,0.7487346149373582
37,0.6606270467600794,0.6994747448052592,0.7291582762786951,0.7076198329146612,0.7382667952670032,0.7824552416886346,0.7799945492610533,0.7484467830189845,0.7976448752066573,0.7758457296233118,0.8057002270543523,0.7831292915964128,0.8402183625258571,0.7758274397146718,0.7839313715321208,0.79148613716779,0.742269048113196,0.7725652770293441,0.7595156348063646,0.7640143607554792,0.744268960318343
38,0.7199021037283899,0.7235727303370145,0.7582786115003066,0.7829122487910918,0.7641858125471584,0.7870398951581022,0.8198871361056561,0.8144001632354995,0.7845052432728327,0.8255201643976368,0.8060567628345181,0.8312018958762557,0.8109655646722006,0.8574091133057692,0.8004713485153054,0.8079468783554941,0.8167454278467494,0.7725044587075622,0.7988871394449621,0.7868351378694276,0.7930574816439299
39,0.6991744693499791,0.6985476162105626,0.7052512962142727,0.7406008274869581,0.7692638122070473,0.7418403558754436,0.767379017796411,0.799435884430534,0.790961427039288,0.7566313896041494,0.8009244442256087,0.7767478667345549,0.8062411696050126,0.7795741591766175,0.8344729608696995,0.7723247390774096,0.7779911964785915,0.7881601535820427,0.7371721112252871,0.766401572029735,0.7552661269325663
40,0.6968994533176118,0.7239219766614862,0.7199660933597339,0.7237874021275102,0.761330310661199,0.7840161265312452,0.7538826800179603,0.7717276140198306,0.8017460336936649,0.7932586193192588,0.7561866026363503,0.8007145304164831,0.7743675583874495,0.8026072473884664,0.7769055891562647,0.8334858694250106,0.7674902152641878,0.7748536935477934,0.7856061673846833,0.7343595779768144,0.7647919805664032
41,0.7671472973288775,0.7579988532110091,0.7785303254061211,0.7696482119679542,0.7755982997866464,0.8052919966448436,0.8213803313054472,0.7926038968715408,0.8042480062296931,0.8297214955484503,0.8192030817901068,0.786989548540028,0.8252580900528297,0.8010830538673959,0.8235707452069899,0.8016054487959134,0.8499538920531597,0.7919763623006785,0.7995074958055961,0.8084573481123247,0.762385673827226
42,0.6677603433291338,0.7485809727240667,0.7415549981153902,0.7630497367931727,0.750309313672616,0.757774242849568,0.7856294830571358,0.8018145767726806,0.7631829022310235,0.7774750838700198,0.8049411547798297,0.7927903576562519,0.7543830468798127,0.796961291913215,0.7670668106773646,0.7957816607391371,0.7692960293279829,0.8254586571735659,0.758377261365605,0.7647022282409507,0.7750080711252391
43,0.6819783700010107,0.6901456953642384,0.7683286953674906,0.757747562852745,0.7778692625832072,0.764378629937656,0.7691261895933754,0.7926823271994198,0.8047520218438726,0.7649665505780966,0.7799332983129115,0.8040030745580322,0.7912887336502333,0.7510282220712654,0.7936203870776379,0.7649138639749288,0.7929350217875052,0.7659912594358363,0.8221202060532824,0.7543533032977126,0.7607352024922118
44,0.6666644270952311,0.7128565473709283,0.7172869773871313,0.7828160893360319,0.78225852335586,0.8024226765520857,0.7854694444272263,0.785336783117313,0.8056937804892959,0.8160043416487289,0.7757249338196723,0.7887160790386597,0.8127409098720876,0.7995787586274654,0.7579794786946376,0.8008004545791437,0.7710853058296852,0.7984328274869402,0.7713884470073573,0.8182041016422911,0.759521353927209
45,0.7355710928660535,0.7227820679169358,0.760931282630168,0.7638462996621358,0.8278134346097926,0.8153154379222306,0.8308087069960002,0.8100031778348711,0.8059671938133848,0.8262715249777626,0.8321654846083755,0.7973828349779417,0.805835402151571,0.8275425252682487,0.8160065297705988,0.7796644005611308,0.8176746996401616,0.7908256186600517,0.8141391353391614,0.7908278498056334,0.840096699898182
46,0.6971644019450076,0.7518773700183004,0.7402509401786621,0.7779041629029919,0.7794906572715594,0.838846987191794,0.8243655646339484,0.8361801158778446,0.8114361458507331,0.8082890189490803,0.8265945588462749,0.8321911959352718,0.7957335157347982,0.8028551057933023,0.824958241284552,0.8118269993684927,0.7747453976246155,0.812576315889443,0.7847195021108064,0.8077244452697057,0.7851781031468532
47,0.7238723169421127,0.7177936553300943,0.7707788503357942,0.7569697813674976,0.7926902468707494,0.7917253271344225,0.8479033249723871,0.8300054373280648,0.8403398687211556,0.8143783685027861,0.8097774121694168,0.8267135118996845,0.8315164004441786,0.7949310110713732,0.8014165369962977,0.823450410994369,0.8100011889449734,0.7715082857003007,0.8089811821812998,0.7813180040686545,0.8072479995630445
48,0.6718929823848789,0.7050499279151192,0.6981015135699373,0.7554336602994322,0.7402816758315025,0.7773900907187719,0.772645571990264,0.8319350304544745,0.8066323337113677,0.8166480577882782,0.7867097781246516,0.7839933689445571,0.8001818427551635,0.8064099568324089,0.7616596619207199,0.7732896045260551,0.7942709632363945,0.7778417050230138,0.7330893376840991,0.7778575341430704,0.748814509272962
49,0.6803888128669556,0.697281765036166,0.7247380410022779,0.716818065506653,0.7714173467835961,0.7596870296426217,0.7911704693006864,0.7790068556605522,0.8390144497962209,0.8129414794466792,0.8182352941176471,0.7887131599830217,0.7847825423470166,0.7964519312699609,0.8015673172589144,0.7612689248533612,0.7671668519204644,0.7886593762656946,0.7763923317430461,0.7325207381073302,0.7739148465579209
50,0.6593449855761073,0.7011774611745208,0.7142969704132687,0.7409099734645006,0.7329923859321031,0.7818371673575293,0.7671954377926088,0.7933182473765356,0.7830359467804134,0.8452117949193972,0.8132425222911057,0.8159797161497789,0.7879204949844387,0.7817397467106277,0.7918786759465272,0.7979300973524357,0.7511800320494835,0.7600978196965338,0.7820270099709706,0.7675384002982302,0.7296905650825792
51,0.7193641315123454,0.7267116340108999,0.760278469549468,0.7706003055614412,0.7910648600058457,0.7801651091191456,0.818942731277533,0.8022600389402235,0.8260813573509763,0.812976771171326,0.8629741845559389,0.835812562741235,0.8410246235682725,0.8157325731497418,0.8065438970323813,0.8179508571736147,0.8208939108464566,0.7849727779458151,0.787986211546199,0.8090983696246854,0.8000120145703972
52,0.6555220608385859,0.7002505109104094,0.709035677352637,0.7454242609894317,0.7558599026228994,0.7776942620557705,0.7594865762098041,0.8003277759294173,0.7790893349267127,0.8029656366607322,0.7918558369950217,0.8429076514886916,0.8146339381523754,0.817338633352262,0.7881543949107044,0.7761070669842105,0.7882661684356735,0.7940997286170547,0.7475694530341637,0.7560562436397031,0.779540012878139
53,0.6804601578840834,0.682337099316868,0.7220326423961156,0.7290853176122298,0.7642412743237876,0.7720206931715021,0.7873021562725964,0.7661035690152957,0.8035676874730421,0.7851380946587176,0.8080182648401827,0.7909342974752348,0.8470243161652593,0.8128540024860542,0.8124727163173331,0.7828488892455264,0.7717283486639845,0.782953989761747,0.7896177740339054,0.7456181757201594,0.7525099681145132
54,0.7119593255315104,0.7018600330167557,0.7015528375287532,0.7416128574926858,0.7477103415974126,0.7783557225948537,0.780633209625582,0.7914082655288748,0.7690039176975044,0.8045541620428635,0.7802974869180773,0.8040532644462897,0.7878881279242514,0.8477506517840083,0.8063238166093183,0.806215301117833,0.7732420480312692,0.761356101832739,0.7755057250711714,0.7837397456867647,0.7351813791625162
55,0.6854247825121611,0.7423424256027039,0.7310465555165098,0.7292127264872557,0.7676175867835096,0.7660810357466794,0.7915873290635278,0.7935190177433585,0.8009719745300999,0.7784168186336995,0.8133343958024297,0.7893002413799393,0.810752688172043,0.7905472057643174,0.8436708821771993,0.8081144407448514,0.8065137898977378,0.7723886887405641,0.7628791556202781,0.7771512335090291,0.7859012225670169
56,0.7330743804991013,0.7072856775079379,0.7606886973677379,0.7486041746702523,0.7469216056404935,0.7810388788595038,0.7763503254796137,0.7964369087111438,0.7951663807680803,0.8013704072713492,0.777563286706899,0.8130184247228951,0.7855869341657691,0.80434490344659,0.78436866359447,0.8394814262012988,0.8013536337146356,0.7974767927231948,0.7615728811855055,0.756018981018981,0.769906407487401
57,0.7053718784664917,0.7608078132759477,0.7250502366193865,0.7797004414344371,0.7647013967438964,0.7591403469474103,0.7868993898464995,0.7793017994414888,0.7987856372322392,0.79508991591481,0.8006640841173216,0.7739239884570517,0.8114303310238645,0.7823078763195181,0.7989236428271657,0.7772986809650142,0.8370500198886237,0.7936029950354033,0.7923806648046099,0.756095394027085,0.7484717977215893
58,0.711571294177768,0.7660124379528728,0.8101806387169544,0.7799932240667818,0.8265168981304428,0.809598262757872,0.7980645057577203,0.8191251587867353,0.8103139994769344,0.8258913544098868,0.8227724142335572,0.828086367124222,0.8048037979062552,0.8324553741285161,0.8044930111094463,0.8219058967505073,0.8017027947456619,0.846666086350975,0.8145397683313538,0.815340490043432,0.7858383536344048
59,0.6346609560763411,0.6943739062931726,0.7513498116090273,0.7979096297240457,0.7707927520528126,0.8149682356874838,0.7935038375774599,0.7781845826364604,0.8011859680738369,0.7907045822396537,0.8079631833305001,0.8022346030400291,0.80545002522597,0.77441877467466,0.8068387500536865,0.7702604653450735,0.7889929221685587,0.7683276077354587,0.8156514749012441,0.785344309878891,0.7873303451086104
60,0.7170748445705845,0.7079741870752954,0.7528405894926313,0.8017353218384432,0.8432009521833608,0.809470607058211,0.8474112100351187,0.8228297599157637,0.8064026581894279,0.8251117965356415,0.8151304310821736,0.8286392489464981,0.8227436861558781,0.8240103592564452,0.7971388908244046,0.8235758168486689,0.7968678425729822,0.8124614235129779,0.7922175636405271,0.8402259961239037,0.8102229323760848
61,0.6605822798371546,0.7009223441488381,0.6865295006002091,0.738783079199558,0.794375593423617,0.8325870215976844,0.7947268609725112,0.8319071463859427,0.8012782483716094,0.7851984796021343,0.806355860330999,0.7922472365579037,0.805624452874234,0.7970497422931051,0.7944248948613887,0.7634364345609239,0.7952589675965479,0.7599866163540718,0.778110599078341,0.7599582481733576,0.8114261601249559
62,0.7211691187552897,0.7271242388025725,0.7579884050155049,0.7461704488371965,0.7881904491839217,0.8322138606175609,0.8621142306043721,0.8244996313354207,0.8572612300615615,0.8298852901843988,0.8114279667742448,0.827540952249385,0.8151599908713121,0.8255756249833248,0.8164353410050111,0.8174795329485975,0.7895779180591658,0.8137445163815457,0.7852349722029187,0.803331428104842,0.7896145668647441
63,0.7287865480919671,0.741551263952631,0.7447467710283789,0.7750750767420302,0.762980139676997,0.8004769991238792,0.8398012406362017,0.8662847606668913,0.8278718713803024,0.8599409584691677,0.8317317685432423,0.811437567250966,0.8267500519382281,0.8101277313796271,0.8197438266961811,0.8129153827157842,0.8127241111159114,0.7842893038166616,0.8080328801908889,0.7818021153227258,0.8010829950112288
64,0.6769076821138321,0.7086945537708754,0.7228808033385499,0.7257282330858377,0.7599568001818939,0.744320085369334,0.7820731850225426,0.8236541868719999,0.8518874332254334,0.8069191382239005,0.8428138162413162,0.8071531756525145,0.7851117620604573,0.7997353411464875,0.7804987436182566,0.791011152508386,0.7818247095308544,0.7806540529079412,0.7476381746061539,0.7782401677233575,0.7496827132104397
65,0.7215142755776824,0.742232082613817,0.7670488528771173,0.7775667616239359,0.7792994815025487,0.8029808960050351,0.7841104149680298,0.8140686586481124,0.8489208633093526,0.8725645636698341,0.8321160117245892,0.8604121544145751,0.8303587630626688,0.8061274483698836,0.8198559362003173,0.8033079249458797,0.8126763761393493,0.8041446236733634,0.805556914081392,0.7793114700603687,0.8066672877631211
66,0.42485579081896996,0.5159468255281593,0.5688583300566425,0.6117612730436958,0.6315939028598104,0.6280594579535957,0.6631563348975056,0.623682084132439,0.6736393946168726,0.7390223455612407,0.7833544741697417,0.7064157415972865,0.7579301075268817,0.6951893551688844,0.6554171144220808,0.6766693807080706,0.6537207321014131,0.6652722575516693,0.6407448193012313,0.6402070401746902,0.5982007938266879
67,0.2720456810237105,0.3155341255150176,0.4240199572344975,0.48149570656497764,0.5295709055669215,0.5519857905941047,0.5479989803721641,0.5832877444307325,0.5210989066357636,0.5911020929620863,0.6761613434554844,0.7244528949036275,0.6210673735807533,0.6787625816317577,0.597234987745098,0.5509053767779684,0.5717522853096433,0.5377381581150888,0.5512497374501155,0.5134154124341861,0.5304893450141579
68,0.7375912536239477,0.753063217964024,0.7489371779113432,0.7759563450701478,0.7925481059815158,0.8102961533849994,0.8125526446513034,0.8039063170543301,0.8207995377404926,0.7958865723385815,0.8224713367670744,0.8529107105862854,0.8733954230973923,0.8270870100005348,0.8515904466102603,0.8200681225343307,0.7960047091963725,0.8072040905960753,0.7911814547666638,0.8027556477136308,0.7947830832196453
69,0.6691551432600602,0.721857919903184,0.7369612903225806,0.7317459509662974,0.7613723493847179,0.7776262782770376,0.7933223621358086,0.7969442294448541,0.7820983303764552,0.7995450133462751,0.7685605077080075,0.798839960406557,0.830900530079119,0.8546604910241273,0.7980994723470783,0.8256331185716821,0.7877039112696659,0.7599522317498815,0.7756240931582277,0.7576452029611964,0.7724421722052497
70,0.6480044345898004,0.6892240721447673,0.7390908971960171,0.7538601737880402,0.7493312591299729,0.773377841639947,0.7856375813930392,0.7984208311675454,0.7989646140917985,0.7835260292408393,0.7991679921693381,0.768884427002525,0.7952546882532786,0.8277018975158126,0.8508335018103623,0.7930691232842835,0.8222554976672813,0.7817887358291178,0.7538534444056467,0.7710354261046344,0.753421989936617
71,0.7182366971936747,0.7161936271249183,0.7606969837272594,0.7899575034098723,0.8006547916319849,0.8056139893134169,0.8131389490805683,0.820128944100726,0.8292310359023249,0.8256205879339262,0.823913205577511,0.826949744692287,0.8099954903573229,0.8196643692261338,0.8579327218432313,0.8643136277161394,0.8141439734397781,0.8509774631421705,0.806071587898682,0.7931072007661084,0.7979327509422925
72,0.6797606693901141,0.7066176422990529,0.699826747178272,0.7366066673767174,0.7812474849094567,0.7915094857059279,0.7799518980916353,0.7978077571669477,0.8035302503039705,0.8133467375173536,0.8079608397278815,0.7926277971424832,0.8056211113494958,0.7725089179548157,0.7944177922404202,0.8245170965806838,0.8431518092065561,0.7898823472274499,0.8164738389254392,0.7814433242273155,0.7553483604056577
73,0.22352187900178033,0.3399893817838603,0.42664368173404366,0.42196240006548613,0.4966532975643443,0.5854135946654835,0.6149219478980152,0.5785938929193449,0.6110236417253961,0.622526391346856,0.6310798180571998,0.626512407284197,0.5903971838960207,0.5988210557933469,0.5273909354098033,0.5698224403075678,0.6342002617302146,0.6753739960483436,0.5575719730970872,0.605181442593616,0.528657416038565
74,0.7203900418821216,0.7311094813558545,0.7542332620720078,0.7749492486564176,0.7666594888274172,0.7892642609725085,0.8224053095319831,0.8258393916333393,0.8110514346542798,0.8237481794388104,0.8277462278340086,0.8346358839756809,0.8279162789702784,0.8116517833270949,0.8207479304680202,0.788505302932715,0.8085090308619657,0.8359872783721509,0.8522421841844674,0.8046058100363127,0.8316230858804813
75,0.6872327552803138,0.7010262440536641,0.7095686669852512,0.7356126017991508,0.7605947576795284,0.7470760049855847,0.7682643323077695,0.8009778544722461,0.8047324466439839,0.7831492908283768,0.79981614131206,0.8050798561239396,0.8114719813003629,0.8035014676442774,0.7840939811742731,0.7931454203944441,0.7519429329300792,0.7848421495373349,0.8060302764919305,0.826563207404799,0.7735165237596131
76,0.7954286843145002,0.8194152388241653,0.814946829693359,0.8038897829105137,0.8101439342015079,0.8124654614352254,0.7955218225306084,0.8056870728974322,0.8228595362657858,0.8181789469112846,0.8039772278634936,0.8122442046047121,0.8131638337831226,0.8178317839682177,0.8118422195378068,0.8009859404886321,0.8111924789317811,0.7883727344365642,0.8121513561045314,0.8292890591741167,0.845807196899506
77,0.6913316454214169,0.6680153938495216,0.7405990199856851,0.7484449273393997,0.7509000434158234,0.7667434343702504,0.7822283791806848,0.7629988541496153,0.7759848748432668,0.8011746848808816,0.8067139812696738,0.7920325066482048,0.8081755315711239,0.8083037386194873,0.8059486390254718,0.7885987461637332,0.767928613608031,0.7759338567689745,0.7316272530737298,0.7563752611170805,0.7917243223369765
78,0.7206960134441229,0.7713302145952345,0.736893247762813,0.7851202354541299,0.7899967991523272,0.7938070939098019,0.8048236472403432,0.8151420137183687,0.794870966700042,0.8071933454012585,0.8319123808907511,0.8350972043401377,0.8176357622959565,0.8266337168562885,0.826769928059092,0.8290390832250374,0.8182830461702322,0.7963089061824471,0.805784429123928,0.7729900955728404,0.7950405932992469
79,0.6607453467190774,0.6982077212070614,0.7517836502052693,0.7137642733986141,0.7646256665573159,0.7741119486727571,0.7715730315959626,0.7833543521420455,0.7936449599461797,0.7698368315748922,0.7828501347809576,0.8077206801700425,0.8122852127475462,0.7861722577044707,0.7967684959450719,0.7970811898904049,0.7966936973605936,0.7837700442463991,0.7596082953664669,0.7733079074818936,0.7323558632385605
80,0.6523665332168187,0.6902625479035354,0.7228950384804322,0.7756553532900092,0.7366659694624555,0.7823022758707406,0.7868616862432809,0.7809991244404435,0.7891613777805164,0.7992461971692428,0.7752737982022886,0.7878206547135935,0.8106562293247263,0.8120881478530052,0.7851898352443025,0.794192902436311,0.793247093580227,0.7920113197903096,0.7792582597777403,0.7614450463043858,0.7742181731719832
