Epoch,Loss
1,94.4668978231494
2,71.12572374422757
3,59.69615672920702
4,52.48762706977469
5,47.28637729357469
6,43.708172325429885
7,41.38495066854089
8,39.957041141973356
9,39.1270915963518
10,38.66441086639152
11,38.40854945367556
12,38.26178402632903
13,38.170466544018865
14,38.106953006025286
15,38.05763537282782
16,38.016303633481044
17,37.98041211013229
18,37.94883523358954
19,37.9208065765341
20,37.895658965187586
21,37.872766336151244
22,37.851579213920864
23,37.83168749977414
24,37.8128529387139
25,37.79499539353301
26,37.77814505597431
27,37.76238254651745
28,37.74778301752179
29,37.7343754400935
30,37.7221289997159
31,37.710959411009945
32,37.700753947263394
33,37.69139450133029
34,37.68277385115468
35,37.67480388370658
36,37.667413118833245
37,37.660544888434536
38,37.65414862128305
39,37.648178707084604
40,37.6425907472138
41,37.63734288296598
42,37.63239630872289
43,37.62771530716015
44,37.623266841371944
45,37.61902341464835
46,37.614959328850304
47,37.61105215548431
48,37.607282163414894
49,37.60363218965975
50,37.600085730546446
