Epoch,Loss
1,92.32276197241168
2,66.75863077913925
3,57.098557566564764
4,50.2291873481252
5,44.9864550892175
6,41.306957257418134
7,38.90763967539623
8,37.436534029681255
9,36.59052873592468
10,36.12810101412117
11,35.87993411580395
12,35.74308334575077
13,35.66100683488767
14,35.60278521776715
15,35.54771057584491
16,35.48424902403834
17,35.4298592670198
18,35.3902174746201
19,35.35805155326153
20,35.3300592796362
21,35.304143049437364
22,35.278889448
23,35.25377588276221
24,35.22918726757253
25,35.20586787858911
26,35.18451895455889
27,35.16567682805179
28,35.14931146579612
29,35.135052896959344
30,35.122533083973074
31,35.11145472227366
32,35.10158248300524
33,35.09272692625474
34,35.08473473288496
35,35.07748149341961
36,35.07086297005918
37,35.064794544036744
38,35.05920422503258
39,35.05403328255522
40,35.04923141822832
41,35.04475707677678
42,35.040574410280485
43,35.03665435094433
44,35.03297130893392
45,35.029502686748565
46,35.02622983281306
47,35.02313517393461
48,35.02020389403373
49,35.017422481059825
50,35.01477792955281
