Epoch,Loss
1,92.82632382207458
2,67.76339129182037
3,58.672315014959054
4,52.168161261958005
5,47.22404679725252
6,43.759284452460754
7,41.529975357487075
8,40.183473168730266
9,39.41658432650639
10,38.998053928622475
11,38.771749541426594
12,38.64491248842217
13,38.56757647732954
14,38.5147538363078
15,38.47502254637079
16,38.442856014495625
17,38.414370103647734
18,38.386547496475416
19,38.358238140901
20,38.33025761720874
21,38.30340567842262
22,38.27753399968822
23,38.25228739469245
24,38.22759763594035
25,38.203590396384975
26,38.180404649811656
27,38.15811568331127
28,38.13674470819355
29,38.11629322378881
30,38.096761867594545
31,38.07815276117312
32,38.06046368108204
33,38.04368402946508
34,38.02779217620889
35,38.01275722110412
36,37.998541433326885
37,37.98510283561
38,37.972400459199946
39,37.96039441520621
40,37.949051184735126
41,37.938344091786256
42,37.92825269462649
43,37.91876258368905
44,37.909860288894606
45,37.901533011842574
46,37.89376242837993
47,37.886523464380424
48,37.87978407107731
49,37.8735070638835
50,37.86765275036786
