Epoch,Loss
1,95.26898289752975
2,71.74478772165708
3,59.94979624299695
4,52.52501619081454
5,47.22415845553853
6,43.57306639033446
7,41.198463702441835
8,39.745261334495716
9,38.91014230470614
10,38.452308166858764
11,38.20449768342478
12,38.06619856614944
13,37.98318758941036
14,37.927861510610796
15,37.88637263077243
16,37.851646063187935
17,37.820013413036996
18,37.78984070155241
19,37.76094346773041
20,37.733829323842436
21,37.70885211947228
22,37.68592157466509
23,37.66469683410475
24,37.64479808350563
25,37.6258923687152
26,37.60771034741228
27,37.59004690116662
28,37.57277508569815
29,37.555861822311684
30,37.53937292777594
31,37.52345663604948
32,37.508294950628894
33,37.4940461212047
34,37.480811568938456
35,37.46862752650273
36,37.45747350231304
37,37.447285068568895
38,37.43797374210271
39,37.42944024809944
40,37.42158720121744
41,37.41432855361785
42,37.407589198069125
43,37.40130689879831
44,37.3954313967386
45,37.3899211327428
46,37.38474059311808
47,37.37986038874024
48,37.37525424904312
49,37.370898947869684
50,37.366773308088945
