Epoch,Loss
1,92.99757470190396
2,67.52286513427237
3,58.15761973274913
4,51.52414281168281
5,46.506124105527114
6,43.00908788574653
7,40.762634248557326
8,39.4081096717
9,38.63846057306522
10,38.21876512974648
11,37.99089591477707
12,37.8616750106527
13,37.781171000130996
14,37.723794350651794
15,37.676834928678176
16,37.634810001089726
17,37.596351574896026
18,37.561657698696884
19,37.53066894408163
20,37.502713063055005
21,37.47708335225958
22,37.453415183349314
23,37.431661059720135
24,37.41186003329717
25,37.393950450512406
26,37.37775311886525
27,37.363032918138096
28,37.349560526095836
29,37.33713843313961
30,37.325606176141584
31,37.3148360092318
32,37.30472368585628
33,37.295184995803616
34,37.286148060370074
35,37.27755128620752
36,37.26934120865788
37,37.26146982189519
38,37.253895058699314
39,37.246579927525026
40,37.23949231099706
41,37.23260664081665
42,37.22590366581574
43,37.21937021273195
44,37.21299994193481
45,37.206790909182736
46,37.20074445916562
47,37.19486072191868
48,37.189136864130035
49,37.183565843052584
50,37.17813832857673
