Epoch,Loss
1,92.91942140335482
2,67.63075721395408
3,58.42428784655837
4,51.84191941589456
5,46.84924922960016
6,43.36302856201405
7,41.12366571360941
8,39.775695903513956
9,39.01107685452653
10,38.59408770244652
11,38.36710693833934
12,38.23790531988594
13,38.15732762231762
14,38.10033069246392
15,38.05449675784601
16,38.014098553909804
17,37.976961414568144
18,37.942338903879644
19,37.90960029407853
20,37.87803988191195
21,37.84712809686211
22,37.81666525720711
23,37.78675523813775
24,37.757636509102376
25,37.7295138785162
26,37.70251177573285
27,37.676707677283616
28,37.65215607093756
29,37.62888719474044
30,37.60689733722479
31,37.586139247312026
32,37.56653155307871
33,37.54796557525457
34,37.5303168670877
35,37.51347187232126
36,37.49735161088114
37,37.481945229885675
38,37.46729856419341
39,37.453474827556725
40,37.440517589412345
41,37.42843570979316
42,37.417204445693194
43,37.40677199978033
44,37.39707025629527
45,37.38802368234318
46,37.37955787790587
47,37.37160361737942
48,37.3640987161612
49,37.3569893391662
50,37.35022726366329
