Epoch,Loss
1,95.36608563312392
2,71.1571349906311
3,58.62012980424089
4,50.87659662582053
5,45.280958799015615
6,41.35220677904385
7,38.70898848529259
8,37.02166584611692
9,36.00561491370686
10,35.420012276694095
11,35.08519594337169
12,34.88627491658775
13,34.758538166894986
14,34.668454529576614
15,34.59920151811214
16,34.54237102689003
17,34.494353496687104
18,34.454084473725146
19,34.42070587397055
20,34.39292406621384
21,34.36947350607996
22,34.349344511856046
23,34.33179577896156
24,34.31629752551954
25,34.30247228718604
26,34.2900494055322
27,34.27882345698237
28,34.268630088391134
29,34.25933149344861
30,34.25080676343958
31,34.24295126735097
32,34.235674425999534
33,34.22890004226723
34,34.22256312938975
35,34.21661019236594
36,34.21099814586776
37,34.20569091588375
38,34.20066003239424
39,34.19588188620718
40,34.191337041435055
41,34.18700834398172
42,34.182882023921614
43,34.17894523143562
44,34.17518684425476
45,34.17159576765715
46,34.16816292495285
47,34.16487811760827
48,34.161731735146354
49,34.15871582766939
50,34.15582081076287
