Epoch,Loss
1,89.1831750035865
2,68.17567589843877
3,57.99160741419531
4,51.163890443519946
5,46.19956405819662
6,42.84930858208354
7,40.71151152888079
8,39.42254940823165
9,38.688545856105215
10,38.28595492378198
11,38.06524190532094
12,37.9392210839938
13,37.86185322297604
14,37.80980631016262
15,37.77109155714471
16,37.73918926045764
17,37.71024874330477
18,37.68204422480195
19,37.65404337863803
20,37.62727313799464
21,37.60294640618509
22,37.581420458992845
23,37.5624017291893
24,37.5453920321362
25,37.52989809021695
26,37.51549483338302
27,37.50182821418079
28,37.48860865049607
29,37.475599480866556
30,37.46261572093289
31,37.44952630599616
32,37.43626125118618
33,37.42281123749669
34,37.40923178816404
35,37.39563430141526
36,37.38216880822165
37,37.369001054333616
38,37.35628552307775
39,37.34413426390628
40,37.33260443606036
41,37.32169668944158
42,37.311368169923526
43,37.30154900117354
44,37.2921613640954
45,37.283132438275814
46,37.27440590861769
47,37.26595113510725
48,37.25777674085311
49,37.24993992116532
50,37.24253823010976
