Epoch,Loss
1,89.69922508734643
2,68.73654599287326
3,58.86539499617474
4,52.19645504119036
5,47.2771862955056
6,43.927993193822786
7,41.792193680905655
8,40.503179971166006
9,39.762761178720396
10,39.34879924689473
11,39.11456184536673
12,38.974307671141304
13,38.88208686087928
14,38.814708746585005
15,38.76158604536775
16,38.71831964966936
17,38.68245470597529
18,38.652011852737715
19,38.6254564068553
20,38.60172284416495
21,38.58011656625405
22,38.56019434150427
23,38.54165422525103
24,38.524264101552404
25,38.50782647836608
26,38.49217480404978
27,38.47717752120367
28,38.462734205140514
29,38.44876786440832
30,38.43521472995677
31,38.42202607230825
32,38.40917537358724
33,38.39666231460139
34,38.384509411862894
35,38.372751506162714
36,38.361421801144004
37,38.35054972394944
38,38.34015935383831
39,38.330270433571215
40,38.32089629515804
41,38.312042088523135
42,38.30369940804667
43,38.29584721858781
44,38.28845309771088
45,38.281477316099505
46,38.274876469573506
47,38.268604590449584
48,38.26261777499992
49,38.256876008262516
50,38.25134605138677
