Epoch,Loss
1,91.99279389763544
2,67.21383004005777
3,58.31568441557137
4,51.8866266121017
5,46.96483263919578
6,43.49478908997379
7,41.25700760386131
8,39.90394736864841
9,39.134571531342296
10,38.716930943000605
11,38.49282054435916
12,38.368143853908634
13,38.2925939649655
14,38.24074673935096
15,38.1997891622138
16,38.16312070308247
17,38.12762833140037
18,38.092757461295314
19,38.05953396454921
20,38.02860536409172
21,37.99953993288897
22,37.971546778529365
23,37.943934882559425
24,37.91622660832953
25,37.88818224464975
26,37.85978075286653
27,37.83117582540479
28,37.80262507428691
29,37.77442892785687
30,37.74690339590199
31,37.720368306894336
32,37.69511825083025
33,37.671394065697434
34,37.6493638048604
35,37.629117771972766
36,37.610667326059904
37,37.593959424553844
38,37.57889552531758
39,37.565350007180136
40,37.55318543171634
41,37.54226563749413
42,37.5324591447252
43,37.523644739077895
44,37.51570939153744
45,37.5085477024836
46,37.502065186716536
47,37.49617688414943
48,37.490804880919775
49,37.485879782434125
50,37.48134046514691
