Epoch,Loss
1,93.21355969643432
2,68.01304466159338
3,58.84280431724552
4,52.25208217831119
5,47.23228667578766
6,43.72362064937989
7,41.470871441635005
8,40.112947925653195
9,39.34096348801813
10,38.91886046914883
11,38.68754705987253
12,38.55290228602078
13,38.464093443953956
14,38.39568223855409
15,38.33756352681488
16,38.28761592381437
17,38.245179567186135
18,38.20882983067578
19,38.17682028140136
20,38.147506034305835
21,38.11958065142405
22,38.092624696145535
23,38.06730360662267
24,38.04415653967024
25,38.0228882290305
26,38.00293980331301
27,37.98392605337966
28,37.9656670599725
29,37.94812106240461
30,37.931319863417734
31,37.9153241442921
32,37.900191447192164
33,37.885957234342335
34,37.87263248684385
35,37.860204306628845
36,37.84864163220478
37,37.837902109553724
38,37.827934675725764
39,37.81868466068985
40,37.810095435991386
41,37.802112520974404
42,37.794681451234005
43,37.78775133130613
44,37.78127439456118
45,37.77520531568293
46,37.76950141795302
47,37.76412378927041
48,37.75903679229678
49,37.75420714875674
50,37.74960385022257
