Epoch,Loss
1,92.88194022795432
2,67.57634448384623
3,58.23551922617217
4,51.592951142427005
5,46.54891922170481
6,43.028985296603324
7,40.75910565258882
8,39.38046035078255
9,38.58804883218095
10,38.148398780508366
11,37.90378127235008
12,37.76029318303757
13,37.66656032485148
14,37.595945454413226
15,37.53702767687265
16,37.487037739770685
17,37.44470460331946
18,37.40805201010474
19,37.37535250787776
20,37.34538694758815
21,37.3172973552726
22,37.29046096133268
23,37.26439901977232
24,37.23874750614704
25,37.21334903995358
26,37.18844222128934
27,37.16460029322079
28,37.14223044448314
29,37.12131347120134
30,37.10165250660219
31,37.08307770548457
32,37.065479887486376
33,37.048790275869585
34,37.03296131548696
35,37.0179574307372
36,37.00374479104362
37,36.990290252521405
38,36.977560072953715
39,36.965520322483144
40,36.95413644710728
41,36.943373379873215
42,36.93319750597443
43,36.92357702876581
44,36.914482389390336
45,36.90588638955622
46,36.8977618849142
47,36.89008261703024
48,36.88282027633004
49,36.875944665250415
50,36.86942567425712
