Epoch,Loss
1,94.85859147934056
2,71.3278473041553
3,59.57582213631763
4,52.207254444914945
5,46.912392820559745
6,43.27343431755103
7,40.920747812296305
8,39.49247377328031
9,38.675829657752786
10,38.224237367293334
11,37.96993916460505
12,37.81486840145384
13,37.708432989538004
14,37.627517952862675
15,37.56216357166855
16,37.50703175603059
17,37.45857727204535
18,37.414557599458035
19,37.373688192480216
20,37.33525149552171
21,37.29879808989227
22,37.26401595376779
23,37.2307208560257
24,37.19888661403139
25,37.16861929969708
26,37.14006618429506
27,37.1133180014204
28,37.08839228552526
29,37.06526965876269
30,37.04391967198185
31,37.024286460346275
32,37.00627020268576
33,36.98973166387557
34,36.97451236233105
35,36.96045322033827
36,36.94740331976508
37,36.935228986488276
38,36.92381609306309
39,36.91307393339792
40,36.90293762483391
41,36.893358476630844
42,36.88430178587929
43,36.87573739039227
44,36.86764039854112
45,36.85999005399204
46,36.85277345496967
47,36.84598592141173
48,36.83962828256423
49,36.8336987750575
50,36.8281876398011
