Epoch,Loss
1,89.52863071860949
2,68.393725395864
3,58.06593080069585
4,51.14299807320355
5,46.11852722789643
6,42.72276427874783
7,40.55171360222212
8,39.242418195933475
9,38.497169237031024
10,38.08716173211678
11,37.859032316445976
12,37.72335644932296
13,37.6329726382532
14,37.56459600617915
15,37.50791319497911
16,37.459409105628936
17,37.417909777280194
18,37.38231940970507
19,37.35139418144332
20,37.324002280479995
21,37.2992218989109
22,37.276336274762095
23,37.25480047509012
24,37.234215801863336
25,37.21432161661854
26,37.194998013659095
27,37.17625948195649
28,37.158209999457476
29,37.14096811938716
30,37.12460990653124
31,37.10915737013215
32,37.09459491708573
33,37.08088919425308
34,37.067995456981265
35,37.055860427150115
36,37.0444264193679
37,37.033633201033
38,37.02342390914896
39,37.013744042419034
40,37.00454555701945
41,36.995785522394804
42,36.98742835531618
43,36.97944495714322
44,36.97181537776317
45,36.964525284615036
46,36.9575692562389
47,36.95094732173438
48,36.944661834534266
49,36.93871401814581
50,36.93309896365945
