Epoch,Loss
1,93.22621100047489
2,68.12563321915304
3,59.05036043026782
4,52.55043505418285
5,47.59962646657091
6,44.12650664598982
7,41.89515237770861
8,40.54715917651218
9,39.7759489488747
10,39.35018953481964
11,39.11502114720691
12,38.978940941657406
13,38.89265052187583
14,38.83086895375964
15,38.78107743485367
16,38.73769315454718
17,38.698904859703106
18,38.66429455449491
19,38.63323284742051
20,38.60461807715981
21,38.57755256058291
22,38.55215273314473
23,38.529172504576174
24,38.50863467603857
25,38.48992780752685
26,38.472498880867136
27,38.45599805593594
28,38.44022637493049
29,38.425080146175084
30,38.41052258914587
31,38.396560450061074
32,38.38322225627974
33,38.37053961016896
34,38.358532284050334
35,38.34719960399955
36,38.336520043631765
37,38.32645529953355
38,38.31695897754608
39,38.30798597821579
40,38.29949912908651
41,38.291474507339736
42,38.28390122622472
43,38.27678100027932
44,38.270120832138495
45,38.263924287057826
46,38.258187263365876
47,38.252890985179164
48,38.248006668057606
49,38.24349563492346
50,38.239315386694514
