Epoch,Loss
1,92.44027282712206
2,66.6821951100143
3,56.7290769905527
4,49.70957079845668
5,44.400137247108326
6,40.65727559122148
7,38.16389810356656
8,36.58894474102761
9,35.64622919299333
10,35.101695400609415
11,34.785983347674254
12,34.59215803408569
13,34.45986503477062
14,34.360066853364444
15,34.28193863168341
16,34.22007228502369
17,34.170103030903164
18,34.128927310981204
19,34.094507406064224
20,34.06542030214418
21,34.040591739111655
22,34.01918363332047
23,34.000541960102616
24,33.98415796034851
25,33.96963245234192
26,33.95664991648907
27,33.944958982512176
28,33.93435867101124
29,33.92468688241878
30,33.91581117325581
31,33.907622935799566
32,33.90003447686845
33,33.89297248178054
34,33.88637767397943
35,33.880202685386976
36,33.87440904020006
37,33.86896707672325
38,33.86385215575898
39,33.859043965347084
40,33.854523961362226
41,33.85027462311029
42,33.84627941473945
43,33.84252244684495
44,33.83898838313006
45,33.835662635989245
46,33.83253079855832
47,33.82957976577234
48,33.826796966215
49,33.824169915542456
50,33.821687479034004
