Epoch,Loss
1,94.83099886898431
2,70.8422343843674
3,58.10422360537385
4,50.268684677753264
5,44.61743950450123
6,40.64600430093908
7,37.977349181136894
8,36.27862502393494
9,35.25797088595344
10,34.667314862343375
11,34.32412503812125
12,34.11508789797935
13,33.977369049750315
14,33.87742047933593
15,33.798238215228395
16,33.7326886346988
17,33.67824056128536
18,33.63312057844036
19,33.59545441676394
20,33.563609071535176
21,33.536354488063786
22,33.51278086500942
23,33.49218424941095
24,33.47399906301247
25,33.45777031486342
26,33.443146454738624
27,33.42988125393877
28,33.41783024799528
29,33.40692779077329
30,33.397142783767094
31,33.38843336111118
32,33.380724294581185
33,33.37391241668387
34,33.367882104363964
35,33.362524941003215
36,33.35774593331835
37,33.35346422832757
38,33.34961190153201
39,33.346131365085064
40,33.34297332572393
41,33.340096208624
42,33.337463522860205
43,33.33504407972888
44,33.33281025573646
45,33.3307394637989
46,33.32881155910246
47,33.32700900614308
48,33.325317402599985
49,33.32372357000834
50,33.3222167192421
