Epoch,Loss
1,93.89737945432952
2,68.68940460921934
3,59.59968775301421
4,53.08222064059229
5,48.1021597343637
6,44.583879797832495
7,42.30908408605947
8,40.9267349602257
9,40.132665841464934
10,39.69524183084626
11,39.45695142031942
12,39.32322457033495
13,39.24263571645517
14,39.188823916736894
15,39.14854100554114
16,39.11508132394601
17,39.0851285959884
18,39.057276022296044
19,39.031068348857566
20,39.00625376442426
21,38.98246823323071
22,38.95929128107713
23,38.93635375645399
24,38.91334115414656
25,38.8899219306461
26,38.86574459449983
27,38.840700848271105
28,38.81525121632485
29,38.79031265539413
30,38.76672660297642
31,38.74480284088462
32,38.72439966041354
33,38.70528146834712
34,38.68726644164379
35,38.67023747046075
36,38.6541229496752
37,38.63888830262906
38,38.62452786064165
39,38.611060001622995
40,38.59850975567946
41,38.586890886377084
42,38.57619337834841
43,38.56637976855977
44,38.557392975866954
45,38.54916367638467
46,38.54161728983882
47,38.534679966110886
48,38.52828298545617
49,38.522362717607116
50,38.516862700854766
