Epoch,Loss
1,89.07588669535416
2,68.1176735060662
3,57.90196076922046
4,51.03635386671085
5,46.04661152461484
6,42.684668459792576
7,40.54138097517342
8,39.24868203913792
9,38.507895046977744
10,38.094314212158714
11,37.86009889266596
12,37.7197231852999
13,37.62799256696161
14,37.56214039950562
15,37.510859863315666
16,37.468421892682564
17,37.43170197090499
18,37.39881679978035
19,37.3685632303436
20,37.340174431336294
21,37.31314948240737
22,37.28713833420132
23,37.261870781587504
24,37.2371352288319
25,37.2127796542751
26,37.18871932874851
27,37.164933892087326
28,37.141460998169805
29,37.118377366193805
30,37.0957906495835
31,37.07383701155355
32,37.052672997987045
33,37.03245607344494
34,37.013314304135044
35,36.995332298765284
36,36.9785476397318
37,36.96295729069839
38,36.94852954040141
39,36.93520877143501
40,36.92292375383388
41,36.91159291456442
42,36.9011344337149
43,36.89146581825011
44,36.88251065144755
45,36.87419572566941
46,36.86645151692458
47,36.85921192508399
48,36.85241339656975
49,36.84599140683827
50,36.83988180761998
