Epoch,Loss
1,91.89903364855031
2,66.78678889492207
3,57.56780550683846
4,51.011721216016774
5,46.06272677425376
6,42.639838602442346
7,40.45209718036006
8,39.13637409412093
9,38.38959870776141
10,37.98234171505792
11,37.76126763110315
12,37.63622987599251
13,37.558665233044785
14,37.50311080519573
15,37.45611530398611
16,37.41180346811809
17,37.370352198137255
18,37.33341508256713
19,37.300381378976084
20,37.26998079118889
21,37.241451433874474
22,37.214574687745284
23,37.189480946540996
24,37.1663155010461
25,37.14505932642606
26,37.12555851457269
27,37.10761594201425
28,37.09104554512094
29,37.075687128451264
30,37.06140352242857
31,37.0480734841517
32,37.035586819308676
33,37.02384023221234
34,37.01273744825727
35,37.0021852784204
36,36.992096325558094
37,36.98239596345535
38,36.97302108743467
39,36.963936026800056
40,36.95513144206322
41,36.9466273688244
42,36.93846320907378
43,36.93068591774327
44,36.92333364246745
45,36.9164262877846
46,36.90996227830354
47,36.90392171875297
48,36.89827515130322
49,36.89298797294991
50,36.888023851398955
