Epoch,Loss
1,90.4153052928414
2,68.68052519122361
3,57.672624613743096
4,50.318512168733854
5,44.93804222586575
6,41.201277082991496
7,38.71385511697184
8,37.146010206216594
9,36.21512887618897
10,35.68551591538674
11,35.38499624792658
12,35.20545309779966
13,35.08710168662347
14,35.00053900577172
15,34.933107991978936
16,34.8793555599148
17,34.83578369189447
18,34.7994854817214
19,34.768248212663245
20,34.740589976434435
21,34.715691240218966
22,34.69327528474241
23,34.6733545763853
24,34.65591168840712
25,34.640740077910394
26,34.62750571576504
27,34.615862112398254
28,34.60551283244895
29,34.596224256718045
30,34.58781745828835
31,34.58015662351309
32,34.57313520707955
33,34.56667204968701
34,34.56069831326939
35,34.55516017048221
36,34.55001032158645
37,34.54520924567186
38,34.54072172870194
39,34.536517640044224
40,34.53256941385972
41,34.52885226187348
42,34.52534439406235
43,34.522026265215935
44,34.51887939100816
45,34.51588767212347
46,34.513035612591246
47,34.51031021855769
48,34.507699284904845
49,34.50519191447693
50,34.50277825879704
